gauge_id,q_mean,runoff_ratio,streamflow_elas,slope_fdc,bfi,q_cv,q_10,q_25,q_50,q_75,q_90,q_zero,q_low_days,freq_q_low,q_high_days,freq_q_high,annual_q,mean_anum_flow,cen_time,gini_flow,annual_max_1day,annual_max_3day,annual_max_7day,annual_max_30day,annual_max_90day,annual_min_7day,month_1day_max,month_1day_min,doy_min_flow,doy_max_flow,doy_min_flow_7,doy_max_flow_7,mean_jan_flow,mean_feb_flow,mean_mar_flow,mean_apr_flow,mean_may_flow,mean_jun_flow,mean_jul_flow,mean_aug_flow,mean_sep_flow,mean_oct_flow,mean_nov_flow,mean_dec_flow,cv_jan_flow,cv_feb_flow,cv_mar_flow,cv_apr_flow,cv_may_flow,cv_jun_flow,cv_jul_flow,cv_aug_flow,cv_sep_flow,cv_oct_flow,cv_nov_flow,cv_dec_flow,mean_swmn_flow,mean_atmn_flow,mean_wint_flow,mean_sumr_flow,q_mean_swmn,q_5_swmn,q_25_swmn,q_50_swmn,q_75_swmn,q_95_swmn,rise_rate_mean,rise_rate_median,rise_days,fall_rate_mean,fall_rate_median,fall_days,num_hyd_alt
7008,1.023,0.292,0.826,2.492,0.459,252.37,0.025,0.054,0.178,0.914,2.901,0.0,23.449,91.45,2.752,19.263,3942.643,4272.685,233.257,0.736,3124.5,1962.47,1236.821,669.113,442.621,2.166,07-Aug,5,141.429,226.143,133.857,235.629,45.553,32.568,22.147,13.155,20.814,279.574,946.973,1286.76,1041.214,402.818,122.892,58.22,157.37,129.07,142.96,116.45,164.06,290.6,160.68,141.08,101.27,138.31,123.0,82.79,3554.52,525.709,136.341,56.115,2.512,0.028,0.468,1.38,3.253,7.942,89.62,2.945,117.8,-44.175,-1.49,239.0,130.3
7009,1.249,0.326,1.204,3.981,0.568,162.47,0.166,0.269,0.528,1.445,2.702,0.0,7.058,91.4,3.853,20.333,16530.002,16691.414,166.486,0.566,5871.532,4614.479,3374.381,2049.373,1450.218,68.782,9,4,79.029,174.629,90.171,171.714,425.399,325.715,427.498,459.783,540.872,746.435,2808.334,4220.311,3637.34,1848.795,754.375,496.557,66.38,73.2,67.11,70.05,82.78,116.33,122.98,79.7,89.89,102.72,90.4,59.11,11412.42,2603.17,1247.671,1428.152,2.588,0.194,0.799,1.84,2.883,8.351,169.232,40.0,160.7,-134.175,-30.78,202.8,182.25
7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,1.649,0.465,0.988,1.87,0.48,207.12,0.025,0.095,0.283,1.822,4.749,24.2,17.236,91.35,2.361,18.3,1939.485,1871.389,231.514,0.734,1061.541,651.954,463.142,280.567,196.218,0.246,7,4,122.857,222.371,128.857,233.657,23.098,14.421,9.771,5.293,6.577,106.794,452.689,542.452,449.466,176.121,59.489,27.956,179.08,96.17,161.07,214.41,178.11,303.62,115.81,83.77,96.1,138.45,111.29,80.73,1573.54,235.611,65.475,21.641,4.049,0.042,1.03,2.83,5.202,12.656,39.639,1.9,119.75,-21.961,-1.2,216.15,140.4
8001,0.377,0.126,2.358,3.526,0.385,318.25,0.0,0.016,0.063,0.235,0.888,28.45,15.739,90.5,3.186,18.947,309.023,324.778,238.743,0.753,314.766,197.81,121.408,56.381,31.371,0.163,9,5,125.4,240.457,130.571,243.943,5.954,4.428,2.777,1.292,0.896,13.732,57.338,88.299,89.712,38.197,14.734,8.123,179.04,149.83,141.51,136.65,154.03,320.75,183.02,157.91,192.8,294.46,119.95,171.08,249.918,52.932,18.504,4.965,0.876,0.0,0.062,0.289,0.897,3.493,9.342,0.215,106.3,-5.217,-0.24,190.5,123.5
8003,0.985,0.284,1.824,2.882,0.483,251.87,0.096,0.189,0.448,0.876,1.919,0.0,8.161,101.556,3.283,19.526,3568.693,4220.9,226.571,0.62,2058.419,1389.165,968.869,542.377,318.007,20.029,8,5,139.286,227.486,148.114,231.457,95.828,74.762,69.284,68.092,66.199,234.702,908.699,1314.002,865.638,261.983,139.604,122.109,102.83,80.78,94.29,108.6,140.31,219.0,190.73,158.86,195.26,159.68,90.33,89.78,3323.04,401.587,292.698,203.575,2.014,0.101,0.457,0.901,1.933,7.103,50.996,8.87,161.9,-41.65,-8.335,198.3,192.35
8005,1.131,0.338,2.043,4.971,0.279,477.15,0.0,0.0,0.035,0.315,2.73,62.7,24.0,88.8,2.677,17.8,1320.461,1306.987,231.714,0.864,2342.524,1210.6,670.117,306.32,165.538,0.008,8,4,85.229,228.914,95.114,233.286,2.137,1.554,0.846,0.52,0.731,57.984,273.911,506.611,351.241,93.022,15.682,4.582,277.71,159.75,150.88,340.05,381.37,597.59,332.47,215.66,229.6,190.0,183.49,210.99,1204.205,108.704,8.488,2.136,3.108,0.0,0.085,0.667,3.137,12.068,67.567,0.95,90.5,-35.185,-0.51,173.8,102.9
8006,0.912,0.281,2.393,2.625,0.442,246.1,0.028,0.06,0.173,0.672,2.394,0.0,12.358,96.263,4.306,18.3,19757.23,20832.927,233.943,0.745,12206.252,9185.338,6474.33,3449.176,2080.885,29.139,8,5,149.286,229.086,150.914,231.943,195.721,152.716,118.28,89.376,72.548,706.663,4068.791,7424.738,5291.591,1859.071,585.921,271.676,117.91,92.17,79.0,91.43,112.32,319.03,168.12,109.81,119.12,103.45,75.26,78.21,17491.783,2444.992,626.083,280.204,2.251,0.02,0.263,1.062,2.724,8.893,252.592,13.73,144.2,-168.032,-11.53,216.8,159.75
8009,0.808,0.234,1.565,2.602,0.415,297.11,0.0,0.005,0.066,0.579,2.04,58.8,27.8,112.938,3.722,19.0,869.125,885.325,237.914,0.792,671.712,454.438,312.234,159.453,95.722,0.225,8,5,108.257,237.429,113.771,242.8,9.349,4.435,2.407,1.239,1.081,27.458,168.916,293.913,271.336,80.041,20.702,10.752,548.54,278.68,208.16,176.0,229.24,448.73,240.92,131.68,127.21,152.79,165.3,272.65,760.368,100.913,25.34,4.898,2.077,0.0,0.099,0.933,2.214,8.451,20.214,0.685,107.1,-12.22,-0.6,177.4,130.45
8011,0.768,0.243,2.798,3.306,0.406,267.68,0.0,0.004,0.046,0.493,2.316,25.65,31.964,89.5,4.163,17.9,8293.532,8563.487,235.571,0.799,4615.085,4062.523,2869.368,1455.07,859.604,0.811,8,5,125.857,232.971,129.571,234.543,45.22,34.274,18.794,8.91,7.325,223.162,1618.665,2961.673,2426.503,938.461,242.092,68.157,202.72,187.27,137.71,168.89,198.97,411.44,201.44,112.47,114.7,135.27,123.87,164.79,7187.43,1180.552,147.65,35.919,2.002,0.0,0.101,0.785,2.57,7.544,144.815,4.37,96.1,-61.258,-1.14,227.25,98.45
8013,1.556,0.405,2.08,2.785,0.435,275.95,0.055,0.17,0.424,1.103,3.535,0.0,29.242,106.647,3.49,19.105,11575.002,10669.278,232.829,0.732,9266.069,6850.539,4226.208,1965.6,1190.825,19.456,07-Aug,5,118.886,224.2,119.971,234.514,106.919,78.448,71.933,70.115,117.522,503.485,2174.825,3565.957,2567.457,888.972,370.233,185.222,75.06,77.56,91.16,87.49,129.25,341.26,208.21,135.77,139.29,104.57,62.74,59.73,8809.519,1259.205,370.589,274.05,3.764,0.108,0.661,1.696,3.963,13.567,214.255,8.93,130.6,-122.799,-5.34,227.85,134.6
8016,1.724,0.455,1.866,2.678,0.424,286.58,0.035,0.181,0.521,1.41,3.904,0.0,34.151,106.471,3.383,19.053,7502.124,7038.267,230.286,0.735,7844.031,4532.62,2661.14,1207.706,738.488,12.604,8,5,123.457,221.886,109.857,228.4,72.963,70.192,73.168,80.594,140.945,456.673,1428.064,2220.91,1558.287,602.195,242.02,136.903,101.3,95.11,107.48,99.27,121.28,347.69,235.25,130.44,163.2,138.53,66.89,86.39,5856.639,844.215,280.058,303.415,4.103,0.126,0.867,1.995,4.327,13.747,155.366,8.02,134.25,-95.728,-4.7,217.85,146.3
8020,0.729,0.221,2.432,4.597,0.283,388.83,0.0,0.0,0.0,0.185,1.748,158.1,150.571,158.1,3.38,18.25,1897.461,1869.396,232.229,0.871,1902.944,1341.075,812.614,367.64,207.209,0.016,8,1,40.229,227.057,43.343,231.943,3.329,3.123,0.433,0.105,0.181,67.843,376.757,750.254,480.411,171.271,26.215,5.266,241.77,756.04,484.91,686.0,523.03,607.73,280.42,165.94,185.03,186.54,188.61,178.37,1684.985,198.057,11.718,0.719,1.974,0.0,0.0,0.327,1.984,8.198,96.117,3.28,62.7,-46.899,-2.21,128.55,65.6
8021,1.489,0.408,1.644,2.369,0.441,224.37,0.011,0.066,0.285,1.386,3.983,3.55,24.569,79.85,2.636,15.95,2367.115,2258.69,231.114,0.765,1489.723,981.908,679.648,374.869,243.566,0.756,9,3,114.429,227.4,118.171,229.6,33.043,17.124,12.169,4.013,5.232,75.844,606.899,753.076,507.876,153.315,62.929,36.726,343.23,146.73,200.61,157.93,110.0,229.1,148.58,98.13,113.37,140.83,73.41,95.72,1882.613,216.244,86.893,23.234,3.745,0.035,0.85,2.09,4.349,12.83,63.145,3.32,92.7,-29.225,-1.2,200.7,111.75
8023,0.836,0.247,1.487,4.554,0.397,291.19,0.0,0.0,0.118,0.674,2.349,76.2,56.344,90.15,2.25,18.0,310.985,310.106,170.629,0.782,289.621,158.967,101.016,53.573,33.832,0.035,9,4,57.229,166.229,62.8,169.886,3.671,2.654,2.348,0.907,0.031,14.372,74.774,97.079,79.458,23.985,7.281,5.145,134.38,155.73,171.32,285.64,1431.9,353.45,179.49,120.61,164.08,247.54,89.31,123.46,266.539,31.265,11.47,3.391,2.177,0.0,0.315,1.181,2.648,7.581,16.934,1.71,65.6,-6.925,-0.28,160.55,77.85
8028,1.137,0.36,1.581,7.541,0.299,345.91,0.0,0.0,0.046,0.581,2.719,87.15,77.217,111.0,4.163,17.9,1015.997,1096.773,170.886,0.852,1009.889,748.997,464.601,203.614,110.845,0.092,07-Aug,3,47.829,162.914,50.486,167.914,2.302,3.121,1.373,1.217,1.721,24.436,238.036,399.012,291.487,120.998,15.948,3.46,135.43,353.04,216.41,226.64,348.21,547.69,227.28,157.0,167.95,137.3,127.64,140.02,969.581,140.059,8.883,4.134,2.983,0.0,0.073,0.845,3.019,13.046,30.602,0.8,89.65,-16.646,-0.64,164.85,94.6
8029,1.042,0.309,2.911,3.927,0.293,378.27,0.0,0.01,0.055,0.457,2.275,3.8,17.798,83.65,3.364,17.526,2620.574,2958.891,233.743,0.844,3894.819,2395.818,1417.687,624.721,341.513,0.385,8,5,116.743,227.0,113.771,234.743,5.503,4.348,2.954,2.317,3.561,132.936,621.95,1143.813,752.8,247.643,47.341,10.697,135.23,170.6,117.38,110.37,252.56,479.35,256.2,191.68,184.08,204.86,172.7,117.91,2592.462,294.983,20.549,9.006,2.75,0.0,0.196,0.711,2.429,11.364,102.397,0.9,102.75,-51.843,-0.56,203.15,115.8
8030,1.063,0.338,1.79,3.725,0.292,493.74,0.0,0.0,0.049,0.37,2.502,94.15,110.765,110.765,3.324,18.368,1230.967,1303.548,231.2,0.856,1974.317,1149.567,633.567,300.365,155.731,0.051,07-Aug,1,66.486,223.371,72.257,229.143,2.174,1.549,1.151,0.835,0.239,44.77,311.161,531.892,319.113,74.456,17.641,4.029,154.96,209.93,209.95,210.0,304.6,586.37,279.21,265.54,248.76,255.34,149.76,105.31,1224.361,92.096,7.881,2.16,2.87,0.0,0.103,0.772,2.829,9.892,70.007,1.53,75.35,-33.45,-0.56,157.7,79.35
8031,1.119,0.311,2.008,3.965,0.286,436.49,0.002,0.017,0.048,0.325,2.308,18.7,16.514,91.65,3.64,19.158,1900.771,1948.895,231.571,0.853,2307.468,1473.556,853.006,421.105,218.934,0.099,7,5,147.571,220.457,159.057,232.6,5.154,6.103,5.0,2.988,2.311,69.114,433.557,786.155,500.519,114.444,23.12,5.195,141.64,79.57,65.78,81.99,388.43,772.93,308.16,191.54,198.33,267.29,138.66,117.4,1798.032,137.564,16.452,10.382,3.138,0.0,0.114,0.77,2.871,12.227,56.535,0.44,116.1,-32.832,-0.45,199.95,118.75
8034,0.889,0.278,2.287,3.765,0.393,284.08,0.004,0.015,0.061,0.608,2.276,0.0,40.511,91.15,4.244,18.25,15667.931,15640.429,204.371,0.803,11321.584,8823.43,6102.102,3045.545,1786.521,1.998,7,6,130.486,195.657,131.943,200.657,76.545,54.734,30.196,17.933,15.794,493.949,3192.035,5425.889,4292.311,1535.294,409.553,127.069,152.21,181.99,95.83,99.25,151.73,438.72,197.64,119.55,129.44,110.02,87.71,125.5,13401.397,1944.847,258.347,63.923,2.338,0.002,0.153,0.971,2.67,9.994,301.861,3.81,107.35,-135.313,-1.69,239.5,106.4
8035,0.786,0.247,2.368,3.321,0.34,356.65,0.0,0.009,0.047,0.431,1.942,15.85,23.855,90.65,3.704,18.15,4852.6,4980.135,234.486,0.816,4576.441,3683.046,2224.124,952.035,524.432,0.543,8,5,133.571,227.143,137.629,230.343,25.697,20.904,11.349,7.585,7.119,138.761,986.878,1796.425,1342.886,497.35,114.197,37.328,103.14,257.75,123.3,152.19,168.91,371.46,263.56,148.55,181.39,129.12,103.51,113.37,4174.578,611.547,83.929,26.614,2.076,0.0,0.094,0.767,2.13,8.065,105.561,1.195,113.4,-56.994,-1.14,210.05,116.45
8036,1.456,0.389,1.356,2.382,0.429,280.93,0.01,0.042,0.189,1.267,4.326,6.1,24.365,90.15,2.456,18.05,3136.383,3143.397,230.057,0.773,2421.935,1531.896,952.415,504.374,334.62,0.353,7,5,130.914,225.971,140.229,229.629,34.814,17.671,10.676,4.795,5.523,189.236,814.722,935.261,782.128,231.985,87.012,34.824,444.37,178.89,235.57,226.79,300.86,460.5,167.05,77.86,175.15,137.76,103.48,91.0,2688.89,318.997,87.309,21.39,3.814,0.016,0.812,2.256,4.776,11.642,83.813,2.685,104.1,-37.949,-0.95,229.95,117.9
8038,0.945,0.265,2.613,,0.121,200.55,0.134,0.185,0.289,0.661,2.266,,,,,,41423.557,44390.12,235.229,0.878,,,,,,,,,9.6,236.057,14.6,242.0,709.1,635.235,713.719,700.881,677.109,1118.325,8873.097,11760.591,11673.659,5188.813,1643.469,696.124,41.97,31.6,21.94,32.51,51.13,51.71,136.29,116.0,95.03,93.8,33.91,51.01,33425.671,6832.281,2040.458,2091.709,2.097,0.177,0.335,0.93,2.383,8.378,,,,,,,
9001,0.579,0.27,1.37,14.227,0.405,283.39,0.0,0.007,0.088,0.512,1.356,92.4,26.783,97.263,4.112,18.3,1778.139,1676.506,229.343,0.763,1331.585,1012.364,627.208,277.2,172.912,0.931,10,3,83.714,215.629,93.657,230.286,67.367,28.77,15.397,5.347,7.762,41.424,76.608,245.165,400.532,493.907,180.896,121.474,111.28,155.07,208.04,140.99,176.85,779.2,397.12,284.13,128.39,164.67,99.54,76.69,773.043,674.803,217.61,28.217,0.776,0.0,0.002,0.073,0.615,3.937,34.94,2.9,106.75,-22.757,-2.13,163.8,117.6
9002,0.168,0.09,2.41,,0.363,320.45,0.0,0.0,0.016,0.133,0.398,93.55,32.825,98.474,4.306,19.263,2296.947,2255.178,200.114,0.785,1999.817,1518.982,960.664,422.587,276.11,0.786,10,3,73.171,192.171,78.029,205.2,71.791,32.928,15.9,3.689,6.91,71.154,73.475,268.967,513.489,782.102,267.527,157.208,123.46,163.69,249.73,190.82,167.83,817.69,374.52,315.82,141.85,188.48,121.14,89.97,942.778,1049.628,261.927,26.498,0.22,0.0,0.0,0.013,0.148,1.149,55.318,4.05,98.4,-32.6,-2.53,166.85,101.95
9005,0.053,0.027,3.041,,0.231,821.03,0.0,0.0,0.0,0.0,0.03,314.75,108.534,314.75,6.778,22.875,138.456,134.436,168.2,0.95,234.138,154.538,94.591,42.055,30.73,0.0,10,1,4.629,168.457,6.257,170.343,1.575,0.175,0.0,0.054,0.023,4.704,0.166,4.388,21.111,47.996,43.608,10.817,340.06,537.62,,1598.79,2415.93,1525.16,966.22,609.08,471.6,442.32,430.65,256.15,30.921,91.604,12.568,0.077,0.036,0.0,0.0,0.0,0.0,0.083,31.884,2.71,16.05,-15.185,-2.0,33.7,18.421
9008,0.12,0.053,4.308,,0.243,785.57,0.0,0.0,0.0,0.038,0.157,220.0,62.857,231.579,4.816,21.529,111.049,113.714,181.2,0.855,286.755,160.467,90.85,32.009,20.811,0.039,10,1,43.057,202.629,43.829,174.714,3.809,1.762,0.693,0.481,0.359,8.924,1.9,6.477,8.045,41.968,26.698,12.598,161.67,178.09,247.23,272.58,351.78,1390.27,679.2,538.84,385.82,450.65,300.62,460.35,25.346,68.667,18.168,1.533,0.08,0.0,0.0,0.0,0.016,0.176,11.865,0.395,43.3,-5.926,-0.27,86.65,46.6
9009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,0.026,0.015,2.749,,0.211,850.66,0.0,0.0,0.0,0.0,0.0,332.8,214.71,332.8,9.892,30.5,54.711,75.097,187.057,0.95,80.491,57.498,40.583,17.523,13.257,0.0,01-Oct,1,8.543,187.629,9.743,190.2,0.247,0.035,0.183,0.0,0.023,2.127,5.237,3.847,28.811,23.173,10.294,1.119,1299.91,737.42,616.24,,,1212.45,561.84,780.03,546.13,430.75,398.5,436.16,40.023,33.467,1.401,0.212,0.02,0.0,0.0,0.0,0.0,0.007,17.557,1.9,9.55,-8.981,-1.7,18.55,11.571
9012,0.019,0.011,3.014,,0.244,619.55,0.0,0.0,0.0,0.0,0.029,276.7,97.088,276.7,5.734,22.938,85.356,237.095,250.029,0.893,127.719,81.394,52.162,22.844,15.277,0.0,10,1,22.657,239.343,26.657,243.257,4.885,0.95,0.262,0.083,1.483,3.137,8.853,9.183,58.824,80.714,56.352,12.375,199.47,459.66,985.86,,,913.67,990.61,639.3,426.58,292.05,178.23,155.1,79.998,137.066,18.21,1.864,0.02,0.0,0.0,0.0,0.0,0.083,11.999,0.82,28.45,-5.758,-0.55,59.3,33.053
10004,1.243,0.504,2.688,,0.271,540.63,0.0,0.0,0.011,0.246,2.062,162.3,85.421,162.3,3.914,19.158,1651.01,1650.674,144.114,0.893,2914.091,1529.458,906.368,392.131,201.647,0.0,7,1,19.771,136.857,21.514,143.743,1.447,0.697,0.391,0.116,0.522,45.558,367.036,738.813,413.372,63.339,11.143,8.239,207.71,176.6,215.37,331.91,1868.39,545.26,411.29,244.78,235.08,160.17,358.64,765.58,1564.78,74.482,10.383,1.029,3.437,0.0,0.012,0.436,2.36,13.557,165.125,3.25,44.35,-59.832,-1.1,122.4,58.05
10005,0.521,0.223,1.974,,0.295,592.25,0.0,0.006,0.059,0.143,0.402,89.25,37.306,96.211,5.014,19.263,230.186,234.844,159.8,0.802,332.259,167.985,97.446,45.425,19.77,0.009,7,6,63.457,160.914,70.086,161.657,3.467,3.2,2.162,0.692,0.373,1.08,21.722,102.215,84.898,9.523,2.43,3.084,71.9,80.47,113.07,204.28,217.99,824.84,534.94,288.96,257.91,188.48,83.27,72.61,209.915,11.952,9.751,3.226,1.407,0.0,0.007,0.094,0.464,7.153,10.663,0.16,62.85,-5.269,-0.14,127.2,62.55
10008,0.447,0.189,2.645,,0.206,545.57,0.02,0.033,0.055,0.104,0.541,,,,,,5550.945,5468.067,231.114,0.858,,,,,,,,,46.514,230.171,51.143,234.657,57.827,47.937,50.927,38.729,34.748,62.093,600.828,2700.243,1425.9,321.377,66.218,61.239,50.58,43.17,71.78,58.39,59.47,235.1,381.23,281.14,260.01,233.9,67.13,46.7,4789.064,387.595,167.003,124.404,1.08,0.014,0.043,0.104,0.594,4.377,,,,,,,
10010,1.3,0.483,1.415,,0.227,511.97,0.0,0.0,0.017,0.236,3.526,,,,,,2093.67,2018.422,220.543,0.941,,,,,,,,,19.371,217.971,25.686,222.057,3.427,2.32,1.809,0.181,0.635,0.592,446.516,897.756,515.347,133.607,14.031,2.202,121.73,120.56,160.19,396.21,441.67,472.79,441.13,232.58,140.41,210.48,412.19,119.64,1860.211,147.638,7.949,2.625,3.866,0.0,0.0,0.462,3.745,14.149,,,,,,,
10011,0.411,0.179,2.966,,0.231,593.46,0.0,0.012,0.042,0.093,0.756,,,,,,2798.871,2690.081,236.4,0.914,,,,,,,,,42.4,236.886,48.057,239.486,29.258,23.286,22.097,10.748,4.265,2.689,200.883,1392.553,771.1,173.991,33.078,26.133,57.51,49.83,62.77,89.6,138.77,282.88,316.27,301.88,247.35,134.39,140.72,54.18,2367.225,207.069,78.677,37.11,1.143,0.0,0.001,0.092,0.806,3.912,,,,,,,
10013,0.501,0.186,,,,432.15,0.013,0.028,0.076,0.234,0.575,9.35,12.591,110.353,4.519,20.333,466.182,,,,558.303,486.49,326.067,116.157,53.983,0.492,7,6,,,,,,,,,,,,,,,,,107.47,113.85,106.14,111.47,103.85,566.25,252.09,232.22,259.58,122.32,89.97,97.38,,,,,1.299,0.0,0.067,0.232,0.662,6.871,10.136,0.13,122.2,-7.007,-0.12,176.75,129.25
10014,0.288,0.146,3.508,,0.276,462.31,0.0,0.011,0.049,0.112,0.662,,,,,,980.363,946.932,228.886,0.892,,,,,,,,,39.4,224.6,44.886,227.257,16.978,14.408,11.885,4.02,0.947,2.431,74.224,423.015,274.762,89.063,20.672,14.526,68.48,63.68,71.21,92.63,142.52,270.42,237.67,264.16,144.65,179.79,130.39,74.28,774.432,109.735,45.913,16.852,0.754,0.0,0.006,0.102,0.735,2.715,,,,,,,
11001,0.214,0.105,1.97,,0.19,753.08,0.0,0.0,0.0,0.041,0.189,,,,,,576.432,455.273,124.571,0.899,,,,,,,,,2.829,131.143,4.2,133.286,0.064,0.021,0.005,0.0,0.0,0.446,56.264,250.835,122.694,26.245,1.012,0.113,238.96,342.62,573.64,,,1022.6,616.21,307.0,262.02,276.62,267.15,390.71,468.054,27.359,0.198,0.005,0.72,0.0,0.0,0.019,0.125,2.489,,,,,,,
11005,0.399,0.211,0.784,,0.051,515.54,0.0,0.0,0.0,0.192,0.66,,,,,,,,126.829,0.949,,,,,,,,,2.143,123.857,3.0,127.2,,,,,,,,,,,,,,,,,,,164.78,106.15,124.84,106.45,,,,,,,1.196,0.0,0.0,0.165,0.55,2.511,,,,,,,
11006,0.458,0.233,1.299,,0.059,458.78,0.0,0.0,0.0,0.19,1.062,,,,,,,,154.486,0.953,,,,,,,,,1.914,150.657,2.6,154.514,,,,,,,,,,,,,,,,,,,142.92,101.9,132.89,151.74,,,,,,,1.533,0.0,0.0,0.146,0.886,4.014,,,,,,,
11007,0.402,0.176,2.359,,0.035,799.98,0.0,0.0,0.0,0.082,0.494,,,,,,284.958,,151.943,0.95,,,,,,,,,2.371,146.286,3.4,150.343,,,,,,,,,,,,,,,,,,,130.66,166.54,126.82,124.62,101.76,,,,,,0.487,0.0,0.0,0.088,0.483,2.651,,,,,,,
11010,0.381,0.173,2.728,,0.382,345.92,0.044,0.071,0.112,0.212,0.65,,,,,,2487.237,2831.99,106.057,0.721,,,,,,,,,50.371,102.286,58.886,104.486,84.017,60.441,73.793,55.643,51.696,73.85,530.445,864.042,594.817,261.143,83.15,98.954,68.55,56.58,67.17,62.43,38.65,246.11,360.57,183.27,147.87,127.79,75.38,86.13,2063.154,344.293,243.412,181.131,0.841,0.023,0.077,0.16,0.64,3.352,,,,,,,
12001,0.86,0.278,,,,261.95,0.0,0.0,0.096,0.976,2.222,,,,,,784.304,787.904,,,,,,,,,,,,,,,6.066,2.868,1.046,0.159,0.0,10.984,152.779,292.014,201.332,76.409,31.404,12.858,153.01,310.85,162.64,348.18,,1059.19,142.14,107.58,131.06,104.38,92.54,107.29,657.11,107.814,21.793,1.336,2.041,0.0,0.307,1.315,2.371,6.841,,,,,,,
12004,1.193,0.482,2.308,2.688,0.485,249.37,0.189,0.314,0.591,0.862,1.909,0.0,7.841,91.35,4.306,19.263,11599.398,11767.386,223.4,0.628,7940.921,5843.179,3832.58,1885.109,1037.896,46.962,08-Sep,6,131.543,225.114,136.886,232.229,263.363,272.428,237.049,217.17,176.08,308.284,1854.865,4189.285,2630.869,829.403,421.597,366.992,51.13,96.87,49.85,52.03,49.71,105.0,195.42,143.4,175.35,107.84,39.55,52.41,8983.303,1251.0,902.783,630.299,2.508,0.162,0.41,1.049,2.239,10.03,141.667,13.73,153.65,-108.058,-13.06,201.4,170.75
12006,1.436,0.573,1.615,3.298,0.287,634.68,0.015,0.024,0.057,0.582,2.9,0.35,18.554,98.632,2.48,18.35,781.336,757.286,229.371,0.851,2030.806,858.533,450.216,171.407,86.871,0.27,7,05-Jun,145.2,227.771,155.943,231.6,3.312,2.989,2.761,1.461,1.165,24.742,195.177,303.99,173.462,31.214,10.03,6.983,195.28,200.68,278.91,126.82,75.2,379.78,448.25,202.18,349.43,147.39,312.0,571.85,697.371,41.244,13.284,5.387,4.055,0.015,0.23,1.251,3.414,12.669,39.009,0.15,100.85,-21.399,-0.29,183.85,124.0
12009,1.473,0.453,,,,429.78,0.0,0.012,0.117,0.758,3.339,,,,,,847.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.05,169.42,169.25,164.83,213.58,408.96,312.96,233.59,309.51,200.76,101.39,124.35,,,,,3.202,0.0,0.111,0.724,2.656,11.022,,,,,,,
12012,1.648,0.682,1.801,3.919,0.296,647.49,0.017,0.039,0.12,0.659,3.502,0.05,26.507,91.45,2.905,18.3,1075.673,1034.248,227.8,0.848,2742.98,1216.479,611.873,218.641,110.411,0.414,07-Aug,6,155.829,224.029,150.943,228.0,6.089,4.343,3.088,2.405,1.451,26.586,219.152,457.261,250.957,41.107,13.423,8.422,128.04,114.16,98.67,133.37,98.89,414.25,473.32,283.29,336.94,130.87,104.7,188.17,953.956,54.531,18.854,6.611,4.458,0.011,0.22,1.308,4.013,13.742,51.31,0.28,89.6,-24.305,-0.29,189.15,108.9
12015,0.482,0.144,0.699,,0.27,562.68,0.0,0.0,0.0,0.095,1.181,,,,,,128.112,119.155,94.514,0.908,,,,,,,,,1.0,89.6,1.0,92.029,0.0,0.0,0.0,0.0,0.0,5.796,10.673,43.898,49.427,8.856,0.457,0.048,,,,,,1255.18,427.04,240.13,300.99,185.83,262.49,475.34,109.794,9.313,0.048,0.0,1.211,0.0,0.0,0.146,1.18,4.513,,,,,,,
12016,1.509,0.534,0.944,4.454,0.394,349.06,0.059,0.132,0.295,0.987,3.618,0.0,21.0,93.947,2.286,17.6,1295.751,1267.283,176.686,0.765,1849.786,820.67,475.969,229.995,128.446,1.952,8,5,102.171,173.971,109.657,177.543,23.262,15.259,11.803,7.567,6.091,73.667,254.927,452.233,279.974,87.621,32.706,24.715,218.82,77.89,66.11,97.67,113.92,494.31,233.49,181.81,178.68,240.78,95.08,123.62,1061.939,120.327,63.235,25.46,3.744,0.05,0.46,1.728,4.01,12.426,51.425,1.25,102.3,-26.298,-0.52,200.15,127.75
12018,1.895,0.583,1.537,3.126,0.351,430.87,0.014,0.05,0.155,1.007,4.554,7.8,27.318,94.895,2.647,18.0,1402.359,1474.964,232.571,0.816,1920.458,957.143,616.267,271.482,155.867,0.512,7,6,143.829,221.857,147.257,226.114,10.31,8.704,6.437,4.531,3.29,43.136,309.599,578.53,370.429,101.125,23.923,16.45,98.48,95.3,89.78,84.47,90.16,365.31,210.89,170.7,222.14,855.19,85.56,367.0,1295.602,125.048,35.464,14.677,4.907,0.003,0.341,2.322,5.224,16.669,64.245,0.76,83.1,-27.707,-0.37,192.7,106.5
