year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1990,6,26,0.0,35.9,26.0,30.95,437.09,307.97,2.88,2.64,3.91,45.16,4.42,2.68,0.56,0.28,0.18,3.05,65.62,171.42,517.57
1990,6,27,0.0,37.54,26.28,31.91,425.2,305.03,3.45,2.79,4.44,43.92,6.45,4.01,3.47,0.34,0.16,2.94,65.6,171.4,517.56
1990,6,28,8.49,37.52,24.24,30.88,440.65,258.57,3.68,2.79,4.62,49.15,4.35,2.83,2.47,0.55,0.15,2.88,65.58,171.35,517.56
1990,6,29,6.58,33.78,24.86,29.32,444.15,220.72,3.55,3.74,5.16,68.12,0.77,0.75,0.72,0.23,0.13,3.05,65.56,171.34,517.56
1990,6,30,48.77,30.25,22.55,26.4,444.09,148.49,2.77,2.63,3.82,65.98,0.86,0.61,0.56,0.7,0.13,3.31,65.54,171.34,517.56
1990,7,1,23.69,29.19,24.34,26.76,439.7,191.43,4.24,2.86,5.11,63.34,1.42,0.91,0.87,0.96,0.16,3.91,65.52,171.27,517.56
1990,7,2,0.02,30.63,24.1,27.36,438.81,222.21,3.72,2.92,4.73,80.95,1.26,1.17,1.12,2.16,0.14,6.7,65.5,171.24,517.55
1990,7,3,23.98,29.39,22.53,25.96,436.12,42.8,3.37,2.48,4.18,96.27,0.46,0.54,0.53,1.81,0.08,19.28,65.5,171.24,517.55
1990,7,4,19.81,26.7,23.09,24.9,435.05,72.9,2.86,3.41,4.45,95.6,0.98,0.98,0.92,1.64,0.23,30.76,65.54,171.24,517.55
1990,7,5,24.55,27.33,22.93,25.13,432.04,164.77,2.97,3.33,4.46,94.01,0.92,0.72,0.68,1.86,0.66,40.14,66.23,171.24,517.55
1990,7,6,17.92,27.07,23.71,25.39,429.61,184.96,3.62,2.84,4.6,86.26,0.9,0.83,0.75,1.26,1.65,40.2,67.25,171.22,517.53
1990,7,7,3.45,28.56,23.47,26.02,423.39,376.45,2.89,2.99,4.16,84.87,2.01,1.66,1.46,1.84,2.81,40.18,69.53,171.22,517.53
1990,7,8,1.97,30.41,23.73,27.07,426.19,367.05,4.78,3.6,5.98,79.55,3.57,2.73,2.34,1.28,3.57,38.48,70.8,171.2,517.53
1990,7,9,0.03,30.88,23.7,27.29,424.04,259.79,5.28,4.76,7.11,77.72,3.79,2.83,2.44,0.93,3.02,36.42,71.16,171.14,517.53
1990,7,10,0.0,30.24,23.78,27.01,422.27,294.01,4.37,4.72,6.43,78.39,3.51,2.58,2.23,0.8,3.04,33.77,71.23,171.12,517.51
1990,7,11,1.62,30.21,24.38,27.3,422.23,310.83,4.1,2.75,4.94,77.69,3.58,2.85,2.45,1.65,2.48,32.28,71.21,171.12,517.51
1990,7,12,0.0,32.2,24.39,28.3,413.8,376.86,3.75,2.2,4.35,76.09,3.93,3.02,2.55,1.56,3.01,29.95,71.15,171.09,517.51
1990,7,13,0.0,31.88,23.32,27.6,412.97,311.99,3.73,1.66,4.08,67.1,3.96,3.01,2.49,0.16,3.24,27.0,71.05,171.04,517.47
1990,7,14,0.0,32.85,24.03,28.44,416.59,256.74,3.91,2.41,4.59,67.16,3.88,2.98,2.44,0.13,2.54,24.28,70.96,171.0,517.47
1990,7,15,0.03,32.06,24.11,28.08,428.33,130.96,2.06,1.72,2.68,77.31,3.5,2.71,2.21,0.84,1.4,22.91,70.87,170.97,517.47
1990,7,16,1.89,30.68,23.77,27.22,431.83,146.2,4.07,3.05,5.09,83.87,1.29,1.05,0.94,1.57,0.76,23.58,70.83,170.97,517.47
1990,7,17,29.95,27.95,22.34,25.14,424.66,132.39,3.05,1.66,3.47,87.74,0.53,0.45,0.43,1.47,0.64,29.68,70.8,170.96,517.47
1990,7,18,29.09,28.76,23.42,26.09,426.08,349.99,3.79,2.72,4.67,77.73,1.5,1.21,1.1,0.78,2.66,27.64,70.74,170.93,517.45
1990,7,19,0.16,31.15,23.8,27.48,429.33,316.88,3.16,3.69,4.86,73.22,2.61,2.24,1.97,1.28,2.09,25.86,70.65,170.91,517.45
1990,7,20,0.9,31.65,23.75,27.7,423.47,338.39,4.49,3.33,5.59,67.51,3.78,3.24,2.82,1.15,2.38,24.29,70.57,170.85,517.45
1990,7,21,0.21,31.37,23.83,27.6,417.64,305.58,4.23,2.96,5.16,62.53,3.68,2.91,2.51,0.4,2.48,22.19,70.49,170.84,517.43
1990,7,22,0.0,31.97,23.9,27.94,417.38,303.6,3.04,1.16,3.25,66.35,3.98,3.18,2.79,0.14,2.44,20.0,70.39,170.78,517.39
1990,7,23,0.0,31.79,24.16,27.98,430.83,150.17,3.08,0.72,3.16,63.78,2.78,2.17,1.93,0.15,1.74,18.27,70.3,170.77,517.39
1990,7,24,18.24,32.6,23.43,28.02,431.98,295.05,2.27,-0.14,2.27,88.3,1.68,1.42,1.31,2.65,0.92,28.77,70.27,170.75,517.39
1990,7,25,33.1,30.12,23.79,26.96,435.49,209.67,3.76,2.38,4.45,94.42,1.84,1.75,1.66,1.96,0.8,35.31,70.3,170.75,517.39
1990,7,26,28.27,28.7,23.1,25.9,427.37,251.31,4.45,2.53,5.12,78.08,1.88,1.53,1.41,0.4,2.95,33.24,70.33,170.73,517.39
1990,7,27,0.0,30.72,23.58,27.15,427.07,290.12,4.03,3.97,5.66,76.21,3.27,2.69,2.44,0.41,2.93,30.34,70.28,170.68,517.39
1990,7,28,0.0,30.14,23.59,26.86,417.11,324.17,3.95,3.74,5.44,70.97,3.13,2.49,2.26,0.49,2.94,27.71,70.21,170.67,517.39
1990,7,29,0.46,30.38,24.63,27.5,421.95,299.68,3.49,2.72,4.42,72.83,3.67,2.96,2.7,0.96,2.39,25.56,70.12,170.65,517.39
1990,7,30,0.0,31.14,23.58,27.36,423.16,342.64,4.3,3.3,5.42,65.54,3.42,2.76,2.5,0.71,2.66,23.39,70.05,170.59,517.39
1990,7,31,0.16,31.12,24.0,27.56,426.16,244.55,4.43,3.62,5.72,63.07,3.29,2.64,2.37,0.18,2.25,20.96,69.95,170.56,517.36
1990,8,1,0.01,30.44,23.62,27.03,428.43,120.98,1.95,2.24,2.97,87.78,2.74,2.25,2.15,1.97,0.53,21.46,69.91,170.56,517.36
1990,8,2,6.73,28.98,22.89,25.94,427.05,77.85,2.36,1.89,3.02,96.02,1.61,1.32,1.29,1.31,0.24,31.23,69.94,170.56,517.36
1990,8,3,28.52,28.03,22.48,25.26,428.31,180.22,2.62,1.17,2.87,87.23,0.58,0.6,0.6,1.52,0.77,34.21,70.05,170.54,517.36
1990,8,4,34.2,28.23,22.81,25.52,430.2,255.14,3.11,3.19,4.46,89.73,0.47,0.59,0.59,1.73,1.15,37.61,70.54,170.53,517.36
1990,8,5,38.58,28.17,22.71,25.44,427.64,216.25,2.74,2.79,3.91,92.4,0.59,0.74,0.73,1.78,1.08,40.53,72.77,170.53,517.36
1990,8,6,5.87,27.74,22.98,25.36,424.48,325.77,2.71,3.29,4.26,90.24,1.51,1.47,1.41,2.46,1.44,40.98,75.17,170.53,517.35
1990,8,7,1.95,29.24,23.14,26.19,425.62,294.82,2.46,2.12,3.25,85.14,3.21,2.85,2.67,1.23,2.15,39.2,76.16,170.51,517.35
1990,8,8,0.02,29.2,23.36,26.28,428.63,308.57,1.77,0.94,2.0,92.68,2.54,2.25,2.14,3.07,1.34,41.0,76.91,170.51,517.33
1990,8,9,41.34,29.34,23.26,26.3,433.15,216.29,1.36,0.52,1.46,88.02,1.93,1.8,1.77,2.98,0.97,42.8,79.53,170.52,517.33
1990,8,10,24.66,30.78,23.43,27.1,424.51,365.2,1.46,1.43,2.04,82.46,2.89,2.61,2.51,1.05,2.96,40.03,80.8,170.52,517.33
1990,8,11,0.0,31.41,24.14,27.78,431.02,344.12,3.09,1.54,3.45,85.21,3.48,3.24,3.13,3.09,2.52,39.76,81.18,170.54,517.32
1990,8,12,2.03,31.9,24.26,28.08,428.37,285.33,5.15,3.61,6.29,81.33,3.61,2.95,2.8,0.41,4.23,36.04,81.35,170.56,517.32
1990,8,13,1.81,30.44,23.41,26.92,425.97,244.24,3.52,3.36,4.87,89.78,3.54,2.75,2.62,1.8,1.36,35.16,81.23,170.58,517.32
1990,8,14,0.69,29.95,23.29,26.62,413.91,355.51,2.55,0.77,2.66,79.15,3.64,2.98,2.85,0.92,3.34,33.83,81.07,170.59,517.31
1990,8,15,0.77,30.53,23.95,27.24,430.96,297.64,0.89,-0.71,1.14,81.64,2.67,2.22,2.15,1.86,2.07,32.7,80.91,170.62,517.31
1990,8,16,8.95,31.57,24.22,27.9,433.65,272.95,-0.17,-3.29,3.29,80.26,2.16,1.87,1.83,2.85,2.1,37.3,80.9,170.63,517.31
1990,8,17,3.24,31.99,24.37,28.18,432.92,335.3,-0.65,-0.69,0.95,85.9,2.59,2.29,2.24,4.27,1.6,42.84,81.96,170.67,517.29
1990,8,18,21.19,31.46,24.08,27.77,434.74,219.28,2.43,0.96,2.61,93.2,2.18,1.97,1.93,3.81,0.89,44.6,89.22,170.74,517.29
1990,8,19,15.7,31.79,24.61,28.2,440.36,135.74,3.19,2.04,3.79,93.65,1.59,1.51,1.49,1.86,0.54,43.73,99.08,171.87,517.29
1990,8,20,59.62,30.8,22.96,26.88,440.17,69.7,3.57,2.42,4.31,95.47,2.23,2.03,2.02,1.28,0.4,42.91,107.38,175.13,517.29
1990,8,21,3.81,31.46,23.43,27.44,437.03,144.01,2.81,1.16,3.04,87.78,1.68,1.6,1.59,1.19,1.32,41.54,109.3,178.48,517.29
1990,8,22,5.68,31.61,24.23,27.92,435.46,284.01,0.94,-1.63,1.88,89.6,2.47,2.25,2.23,2.29,1.16,42.71,110.45,181.24,517.29
1990,8,23,21.35,30.9,22.68,26.79,435.63,195.53,0.67,-2.74,2.82,88.81,1.92,1.63,1.62,2.65,1.24,42.07,111.62,186.26,517.26
1990,8,24,23.05,28.95,23.29,26.12,432.33,281.21,3.06,4.29,5.27,94.63,1.9,1.53,1.52,1.36,1.72,41.47,112.09,190.8,517.26
1990,8,25,8.64,29.43,22.03,25.73,424.74,317.5,3.6,3.57,5.07,88.88,3.21,2.75,2.72,1.71,2.5,40.06,110.74,191.64,517.26
1990,8,26,4.34,29.48,22.14,25.81,427.52,259.76,4.17,2.37,4.8,84.78,2.68,2.4,2.36,1.26,1.99,39.4,109.39,192.31,517.26
1990,8,27,0.69,29.66,23.1,26.38,414.77,316.44,3.27,2.21,3.95,87.08,1.07,0.89,0.88,2.01,2.55,38.59,108.12,192.88,517.26
1990,8,28,0.06,30.78,22.66,26.72,423.12,321.38,2.79,0.83,2.91,82.76,2.49,2.21,2.18,2.0,2.02,39.62,107.06,193.34,517.26
1990,8,29,0.45,29.97,23.39,26.68,432.08,258.38,1.61,0.77,1.78,87.23,2.8,2.5,2.49,2.23,2.0,39.67,106.19,193.77,517.26
1990,8,30,29.94,31.05,22.73,26.89,429.16,285.59,0.83,-2.35,2.49,88.03,2.65,2.41,2.4,3.16,1.44,42.55,108.45,194.27,517.26
1990,8,31,30.98,30.07,23.59,26.83,433.59,227.05,0.54,-0.37,0.65,92.82,1.65,1.57,1.57,3.21,1.07,42.6,110.99,195.0,517.26
1990,9,1,19.8,29.88,22.25,26.06,433.67,185.2,2.47,2.75,3.7,88.57,1.8,1.73,1.72,1.06,1.81,40.9,111.5,196.44,517.26
1990,9,2,4.73,29.72,23.15,26.44,429.15,198.26,3.44,1.86,3.91,88.69,1.83,1.65,1.65,1.38,1.5,40.93,110.29,197.27,517.26
1990,9,3,2.29,29.51,22.39,25.95,424.49,231.99,3.73,2.14,4.3,84.01,3.44,2.86,2.84,1.07,2.29,39.54,109.09,197.93,517.26
1990,9,4,0.53,29.95,22.98,26.46,427.44,204.92,2.88,1.59,3.29,85.8,3.27,2.98,2.97,1.13,1.49,38.9,107.87,198.49,517.26
1990,9,5,2.37,30.14,22.95,26.54,425.54,303.96,1.92,0.79,2.08,88.41,2.48,2.13,2.13,1.86,2.46,39.33,106.8,198.95,517.26
1990,9,6,31.95,29.81,22.56,26.18,428.38,229.59,1.32,-1.04,1.68,94.51,1.26,1.17,1.17,1.62,1.38,42.06,106.53,199.4,517.26
1990,9,7,46.17,29.78,22.1,25.94,424.46,261.18,3.39,2.85,4.43,94.69,0.64,0.66,0.66,2.25,0.94,42.65,110.63,200.88,517.26
1990,9,8,27.9,30.45,22.33,26.39,423.18,104.49,3.58,2.92,4.62,89.23,1.61,1.48,1.48,1.09,1.24,41.44,110.38,201.96,517.26
1990,9,9,0.04,30.41,22.9,26.66,427.96,201.65,3.94,2.61,4.73,87.16,3.13,2.89,2.88,1.28,1.73,41.1,109.84,202.74,517.26
1990,9,10,0.02,31.39,22.91,27.15,418.85,318.08,4.02,1.82,4.41,86.8,3.55,2.89,2.89,3.04,1.97,40.84,109.34,203.42,517.26
1990,9,11,2.14,31.33,22.67,27.0,417.12,302.65,3.81,1.44,4.07,84.95,3.46,2.86,2.86,1.48,2.35,39.59,108.21,204.04,517.26
1990,9,12,0.0,31.27,22.5,26.88,409.82,300.62,3.27,0.94,3.4,80.05,3.57,2.94,2.92,1.26,3.34,38.21,107.05,204.48,517.25
1990,9,13,0.08,31.7,22.38,27.04,405.23,286.08,2.45,0.77,2.57,78.4,3.49,2.9,2.84,1.02,3.27,35.66,105.91,204.84,517.25
1990,9,14,0.5,32.01,22.41,27.21,412.83,308.76,1.95,0.83,2.12,84.94,3.54,3.0,2.91,0.84,2.93,33.84,104.94,205.11,517.25
1990,9,15,12.73,31.05,22.36,26.7,425.44,271.38,1.6,-0.43,1.66,89.04,1.25,1.02,1.0,1.34,1.88,35.05,104.14,205.39,517.25
1990,9,16,2.44,29.74,21.89,25.82,418.71,148.06,3.67,1.65,4.02,88.35,3.46,2.78,2.68,1.38,1.08,39.13,103.53,205.64,517.25
1990,9,17,6.23,30.07,21.91,25.99,411.11,218.94,2.93,1.34,3.22,78.78,3.75,2.94,2.8,0.35,3.03,36.49,102.78,205.77,517.25
1990,9,18,0.0,30.14,21.92,26.03,403.0,308.06,2.69,1.34,3.01,76.46,3.55,2.86,2.69,0.17,3.39,33.66,102.02,205.86,517.25
1990,9,19,0.47,30.22,21.53,25.88,407.7,272.5,1.97,1.32,2.37,76.17,3.45,2.94,2.94,0.32,2.68,31.33,101.35,205.91,517.25
1990,9,20,0.68,29.44,21.42,25.43,414.54,250.1,1.28,-1.41,1.9,79.9,2.69,2.39,2.39,0.51,2.22,30.0,100.78,205.98,517.25
1990,9,21,3.97,29.86,22.13,25.99,426.2,159.39,1.67,-0.03,1.67,91.92,2.25,2.05,2.05,2.47,0.58,34.49,100.39,206.12,517.26
1990,9,22,2.32,31.05,22.29,26.67,424.9,185.46,1.84,0.24,1.86,93.71,2.53,2.32,2.32,1.97,0.68,41.91,101.07,206.27,517.26
1990,9,23,5.89,32.06,22.74,27.4,431.98,140.34,1.83,0.78,1.99,94.08,2.25,2.08,2.08,1.69,0.6,42.85,105.96,206.61,517.29
1990,9,24,7.19,32.46,22.24,27.35,430.97,257.45,1.29,-0.39,1.35,89.67,2.54,2.42,2.42,2.27,1.15,42.61,108.67,207.33,517.29
1990,9,25,0.25,32.59,22.48,27.54,431.57,201.55,1.63,0.16,1.64,92.65,2.34,2.16,2.16,2.1,1.01,42.52,111.24,208.8,517.29
1990,9,26,15.91,31.68,22.05,26.86,430.6,239.13,2.26,1.5,2.71,93.49,2.51,2.33,2.33,2.77,0.78,42.38,112.41,212.28,517.29
1990,9,27,3.35,32.15,22.31,27.23,422.67,262.3,2.25,1.41,2.66,91.92,2.58,2.29,2.29,1.84,1.67,42.08,112.22,214.01,517.3
1990,9,28,9.0,31.84,21.09,26.46,420.04,266.15,2.14,1.24,2.47,84.62,3.26,2.99,2.99,0.26,2.92,39.71,110.86,214.95,517.31
1990,9,29,0.36,32.14,21.96,27.05,413.02,238.18,1.79,1.3,2.21,83.14,3.35,3.09,3.09,0.53,2.12,37.74,109.3,215.62,517.28
1990,9,30,9.87,32.46,21.26,26.86,414.51,299.02,1.46,0.05,1.46,85.32,2.98,2.62,2.62,1.52,2.1,36.58,107.95,216.14,517.28
1990,10,1,1.81,31.44,21.02,26.23,406.11,287.3,0.81,-1.34,1.57,85.89,3.4,3.06,3.04,1.98,1.93,36.74,106.81,216.59,517.28
1990,10,2,2.11,32.1,21.19,26.65,396.51,297.8,0.16,-1.11,1.12,79.6,3.23,2.94,2.88,1.1,3.01,34.64,105.71,216.88,517.28
1990,10,3,4.54,32.63,21.84,27.24,398.07,306.78,0.95,-0.37,1.02,68.1,3.65,3.19,3.07,0.0,3.49,31.73,104.77,217.05,517.28
1990,10,4,5.16,33.24,20.73,26.98,388.11,310.17,1.28,-0.01,1.28,68.5,3.43,2.98,2.84,0.02,3.45,28.76,103.97,217.15,517.3
1990,10,5,0.24,33.64,20.53,27.08,385.13,312.07,0.8,-0.65,1.03,72.89,3.76,3.21,3.02,0.0,3.03,25.91,103.27,217.22,517.31
1990,10,6,0.14,33.89,20.48,27.18,376.78,312.02,-0.95,-2.25,2.44,63.71,3.82,3.03,2.81,0.0,3.45,22.98,102.65,217.25,517.31
1990,10,7,0.0,34.09,19.79,26.94,373.23,311.64,-0.04,-1.93,1.93,60.08,4.39,3.3,3.03,0.0,3.03,20.34,102.08,217.25,517.31
1990,10,8,0.0,34.34,19.81,27.08,371.59,312.09,0.15,-2.11,2.12,59.57,4.04,3.16,2.87,0.0,2.67,17.95,101.57,217.25,517.31
1990,10,9,0.0,34.93,19.13,27.03,370.38,311.03,-2.08,-0.51,2.14,49.33,4.09,3.2,2.89,0.0,2.57,15.78,101.09,217.24,517.32
1990,10,10,0.0,34.87,18.85,26.86,384.03,302.53,-1.76,-0.25,1.78,46.52,4.27,3.26,2.92,0.0,2.13,13.97,100.64,217.21,517.32
1990,10,11,0.0,35.0,19.14,27.07,388.98,300.51,-0.49,-0.42,0.65,60.07,3.62,2.92,2.6,0.03,1.68,12.6,100.17,217.15,517.32
1990,10,12,0.0,34.51,19.66,27.08,404.51,266.37,-0.54,0.56,0.78,66.67,3.67,3.11,2.75,0.03,1.36,11.54,99.73,217.09,517.33
1990,10,13,0.0,34.5,19.34,26.92,392.02,258.14,-0.22,0.57,0.61,64.82,3.6,2.91,2.56,0.24,1.21,10.72,99.34,217.03,517.37
1990,10,14,0.0,34.38,18.39,26.38,368.74,299.57,-0.24,-0.65,0.69,57.47,3.82,3.03,2.65,0.01,1.24,9.78,98.95,216.97,517.37
1990,10,15,0.0,34.61,17.46,26.04,368.55,299.58,0.01,-0.82,0.82,48.94,4.05,2.91,2.53,0.01,1.19,8.85,98.57,216.9,517.37
1990,10,16,0.0,34.96,17.42,26.19,349.17,304.1,1.13,-0.25,1.16,40.4,4.63,3.09,2.68,0.0,1.22,8.05,98.21,216.81,517.36
1990,10,17,0.0,34.4,17.5,25.95,348.03,302.19,1.65,1.73,2.39,44.17,4.78,3.04,2.62,0.0,1.04,7.41,97.83,216.72,517.36
1990,10,18,0.0,34.46,18.1,26.28,358.32,297.29,1.52,0.07,1.52,44.27,4.7,3.01,2.59,0.0,0.94,6.84,97.48,216.61,517.36
1990,10,19,0.0,34.38,17.4,25.89,339.36,299.86,1.36,-0.94,1.65,21.73,4.64,2.96,2.53,0.0,0.9,6.34,97.11,216.49,517.36
1990,10,20,0.0,34.06,17.19,25.62,315.95,304.5,0.44,-1.05,1.14,35.34,4.3,2.88,2.46,0.0,0.84,5.85,96.75,216.35,517.36
1990,10,21,0.0,33.15,17.74,25.44,322.8,301.93,-1.48,-1.3,1.97,40.82,4.17,2.56,2.18,0.0,0.63,5.46,96.41,216.23,517.36
1990,10,22,0.0,33.06,17.77,25.42,353.57,292.97,-1.04,0.15,1.05,55.4,3.71,2.12,1.8,0.0,0.56,5.12,96.06,216.07,517.36
1990,10,23,0.0,32.67,18.51,25.59,374.38,253.65,-0.45,0.36,0.58,57.79,3.82,2.11,1.79,0.01,0.62,4.85,95.68,215.91,517.36
1990,10,24,0.0,32.49,18.46,25.48,385.35,221.45,-0.26,0.03,0.26,48.12,4.17,2.51,2.11,0.01,0.67,4.63,95.3,215.72,517.36
1990,10,25,0.0,32.66,17.82,25.24,368.37,277.27,-0.56,0.61,0.83,53.99,3.59,2.23,1.86,0.0,0.52,4.41,94.98,215.58,517.36
1990,10,26,0.0,33.36,17.72,25.54,368.76,280.86,-1.28,0.76,1.49,59.78,3.45,2.31,1.91,0.0,0.43,4.22,94.67,215.4,517.36
1990,10,27,0.0,31.96,16.27,24.12,372.82,274.73,-1.23,0.67,1.4,54.56,4.1,2.6,2.14,0.01,0.41,4.04,94.38,215.27,517.36
1990,10,28,0.0,32.4,16.46,24.43,383.12,256.65,-0.3,0.89,0.94,50.05,4.77,2.63,2.14,0.3,0.46,3.88,94.08,215.15,517.36
1990,10,29,0.0,32.41,16.24,24.32,375.14,270.88,-1.44,0.42,1.5,50.47,4.68,2.53,2.05,0.0,0.43,3.72,93.78,214.99,517.38
1990,10,30,0.0,32.43,16.32,24.38,366.0,264.86,-0.15,-0.2,0.25,56.94,3.97,2.26,1.82,0.03,0.38,3.59,93.46,214.81,517.38
1990,10,31,0.0,32.72,15.48,24.1,365.71,236.12,-0.82,0.89,1.21,56.6,4.04,2.43,1.94,0.79,0.49,3.53,93.12,214.62,517.38
1990,11,1,0.0,32.73,14.8,23.76,360.77,267.59,-1.68,0.13,1.69,46.0,4.47,2.51,1.98,0.04,0.43,3.45,92.8,214.43,517.39
1990,11,2,0.0,32.4,14.58,23.49,329.74,279.8,-3.21,-1.26,3.45,24.9,5.17,2.51,1.96,0.0,0.51,3.31,92.48,214.23,517.4
1990,11,3,0.0,31.51,14.29,22.9,329.13,279.14,-2.41,-2.02,3.14,36.37,4.82,2.47,1.91,0.0,0.52,3.19,92.15,214.04,517.37
1990,11,4,0.0,30.64,14.18,22.41,331.91,247.75,-1.64,-2.41,2.92,37.27,4.71,2.44,1.87,0.0,0.64,3.1,91.76,213.77,517.37
1990,11,5,0.0,30.49,13.71,22.1,331.83,275.37,-2.23,-1.48,2.68,34.94,4.25,2.46,1.85,0.0,0.43,3.0,91.46,213.59,517.37
1990,11,6,0.0,31.19,13.69,22.44,333.69,274.5,-1.48,-0.56,1.58,42.65,3.87,2.42,1.8,0.0,0.41,2.9,91.17,213.4,517.37
1990,11,7,0.0,31.57,13.53,22.55,333.77,272.98,1.03,-0.85,1.34,38.86,3.72,2.42,1.78,0.0,0.34,2.81,90.9,213.24,517.37
1990,11,8,0.0,32.24,14.86,23.55,320.49,275.03,1.72,-0.34,1.75,29.62,4.13,2.38,1.77,0.0,0.42,2.72,90.59,213.06,517.37
1990,11,9,0.0,31.55,13.64,22.6,318.94,274.06,0.83,-1.1,1.38,31.21,3.71,2.31,1.74,0.0,0.39,2.64,90.29,212.85,517.38
1990,11,10,0.0,31.25,13.48,22.36,318.33,273.41,0.27,-1.32,1.35,36.33,3.87,2.32,1.65,0.0,0.34,2.58,90.02,212.65,517.37
1990,11,11,0.0,30.77,13.26,22.02,321.78,271.94,-1.13,-1.61,1.97,36.01,3.81,2.25,1.58,0.0,0.35,2.53,89.74,212.48,517.37
1990,11,12,0.0,30.82,12.96,21.89,315.48,271.16,-2.47,-2.32,3.39,26.7,4.23,2.26,1.57,0.0,0.42,2.52,89.44,212.26,517.37
1990,11,13,0.0,30.35,13.45,21.9,328.87,268.51,-2.69,-1.53,3.09,31.35,4.32,2.26,1.54,0.0,0.46,2.52,89.13,212.04,517.37
1990,11,14,0.0,30.31,14.07,22.19,333.23,263.94,-2.84,-1.33,3.14,29.42,4.13,2.3,1.54,0.0,0.45,2.52,88.83,211.84,517.37
1990,11,15,0.0,30.95,13.62,22.28,323.49,265.96,-0.76,-1.58,1.75,40.82,3.93,2.19,1.45,0.0,0.35,2.52,88.56,211.61,517.37
1990,11,16,0.0,31.55,12.64,22.1,316.39,266.76,0.28,-1.38,1.41,36.68,3.88,2.12,1.51,0.0,0.3,2.52,88.31,211.42,517.37
1990,11,17,0.0,31.37,12.34,21.86,314.7,265.82,-0.18,0.26,0.32,31.92,3.61,2.1,1.5,0.0,0.33,2.52,88.05,211.23,517.37
1990,11,18,0.0,32.02,12.55,22.29,318.22,263.63,-0.4,0.15,0.43,27.85,4.19,2.23,1.45,0.0,0.37,2.52,87.79,211.03,517.37
1990,11,19,3.65,31.08,14.76,22.92,381.05,218.8,0.74,2.41,2.52,59.06,2.95,1.92,1.51,0.17,0.38,2.59,87.52,210.83,517.37
1990,11,20,5.01,30.91,17.22,24.06,386.19,135.31,-2.02,0.34,2.05,82.35,2.04,1.66,1.22,2.01,0.2,11.01,87.44,210.81,517.37
1990,11,21,0.0,27.3,13.52,20.41,362.3,233.62,-1.84,-1.18,2.19,50.41,2.81,2.02,1.34,0.1,1.11,10.48,87.13,210.55,517.37
1990,11,22,0.0,27.92,14.81,21.36,333.62,250.08,-1.93,-2.69,3.31,45.38,3.11,1.89,1.23,0.0,1.12,9.84,86.8,210.26,517.37
1990,11,23,0.0,27.37,13.8,20.58,334.07,247.11,-2.82,-2.19,3.57,41.35,3.08,1.89,1.29,0.0,1.09,9.24,86.46,210.0,517.37
1990,11,24,0.0,27.03,13.53,20.28,335.57,236.2,-2.66,-1.93,3.29,43.27,3.25,1.86,1.21,0.0,1.0,8.71,86.12,209.72,517.37
1990,11,25,0.0,26.86,13.25,20.06,327.69,245.62,-2.35,-2.47,3.41,37.25,3.42,1.87,1.25,0.0,0.95,8.23,85.8,209.45,517.36
1990,11,26,0.0,26.71,13.16,19.94,352.43,181.19,-2.39,-0.68,2.48,53.84,3.42,1.85,1.15,0.0,0.86,7.83,85.48,209.15,517.36
1990,11,27,0.0,28.1,14.27,21.18,366.6,217.74,-1.05,0.43,1.13,61.08,2.89,1.83,1.12,0.01,0.75,7.45,85.19,208.91,517.36
1990,11,28,0.0,28.7,14.22,21.46,358.82,229.15,0.5,-1.27,1.36,64.18,3.04,2.02,1.21,0.0,0.69,7.1,84.94,208.67,517.36
1990,11,29,0.0,28.74,12.42,20.58,332.13,246.43,0.67,0.17,0.69,61.88,2.9,1.9,1.12,0.0,0.67,6.79,84.67,208.47,517.36
1990,11,30,0.0,28.66,10.97,19.82,324.3,249.06,-0.7,-1.33,1.5,48.84,2.97,1.92,1.12,0.0,0.73,6.5,84.41,208.22,517.36
1990,12,1,0.0,28.94,10.56,19.75,339.56,247.49,-1.09,0.05,1.09,42.54,3.02,1.83,1.17,0.0,0.68,6.2,84.16,208.0,517.35
1990,12,2,0.0,28.13,13.32,20.72,355.66,185.38,-3.47,-1.24,3.68,32.81,3.59,1.6,0.97,0.0,0.74,5.91,83.87,207.71,517.34
1990,12,3,0.0,28.37,12.22,20.3,345.88,242.57,-3.56,-1.45,3.84,30.66,4.0,2.06,1.16,0.0,0.73,5.62,83.59,207.5,517.34
1990,12,4,0.0,27.7,13.75,20.72,383.63,182.17,-2.92,-1.15,3.14,55.19,3.34,1.68,0.93,0.33,0.65,5.46,83.33,207.22,517.34
1990,12,5,0.0,27.38,12.94,20.16,366.15,207.99,-2.78,-1.88,3.36,47.49,3.24,1.89,1.03,0.11,0.63,5.44,83.06,207.01,517.34
1990,12,6,0.0,27.18,10.6,18.89,328.49,238.51,-1.81,-1.89,2.62,38.9,3.44,1.9,1.01,0.01,0.64,5.22,82.8,206.72,517.3
