year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1992,11,12,0.0,30.82,12.82,21.82,320.23,271.19,-3.17,-1.39,3.5,24.55,4.1,2.32,1.29,-0.0,0.2,2.32,76.53,172.57,479.28
1992,11,13,0.0,30.12,13.93,22.02,338.13,265.47,-2.68,-1.3,3.06,33.87,3.75,2.33,1.3,-0.0,0.17,2.31,76.32,172.47,479.27
1992,11,14,0.0,30.45,14.59,22.52,345.09,262.59,-2.48,-1.6,3.0,39.87,3.52,2.36,1.26,-0.0,0.17,2.31,76.11,172.37,479.26
1992,11,15,0.0,30.12,14.96,22.54,348.88,259.05,-2.91,-1.43,3.28,41.25,3.89,2.37,1.24,0.0,0.17,2.3,75.9,172.26,479.24
1992,11,16,0.0,29.98,15.76,22.87,352.01,256.69,-3.23,-0.99,3.46,38.05,4.18,2.39,1.33,-0.0,0.17,2.3,75.69,172.16,479.24
1992,11,17,0.0,30.44,16.51,23.48,377.43,242.74,-2.77,-0.46,2.89,38.06,3.51,2.13,1.1,0.12,0.15,2.3,75.48,172.05,479.23
1992,11,18,1.27,30.76,17.1,23.93,393.19,220.2,-1.72,-0.31,1.95,56.45,3.08,2.15,1.15,0.4,0.11,2.46,75.27,171.94,479.22
1992,11,19,6.61,29.09,16.65,22.87,383.13,203.5,-0.37,0.14,0.98,72.38,2.17,1.76,0.9,0.14,0.08,3.66,75.1,171.85,479.21
1992,11,20,0.01,27.68,15.29,21.48,356.48,239.85,-0.73,-1.81,2.15,47.62,2.7,2.03,0.99,0.0,0.16,4.21,74.92,171.77,479.2
1992,11,21,0.0,28.84,14.5,21.67,353.44,226.82,-0.4,-0.36,0.81,52.18,2.95,2.09,1.01,0.01,0.16,4.1,74.72,171.66,479.2
1992,11,22,0.0,28.51,13.29,20.9,314.09,250.89,1.39,-0.66,1.61,33.02,3.34,2.07,0.98,0.0,0.2,3.95,74.51,171.55,479.18
1992,11,23,0.0,27.39,12.07,19.73,301.79,260.28,-3.32,-3.0,4.5,35.14,3.78,2.0,0.93,-0.0,0.17,3.81,74.28,171.43,479.16
1992,11,24,0.0,25.81,10.25,18.03,304.26,259.07,-2.84,-1.57,3.28,32.84,3.61,1.97,0.9,-0.0,0.15,3.69,74.06,171.31,479.15
1992,11,25,0.0,26.13,9.74,17.93,301.3,259.21,-1.54,-0.91,1.95,34.8,3.18,1.95,0.87,-0.0,0.08,3.58,73.84,171.18,479.14
1992,11,26,0.0,27.37,9.78,18.58,305.72,258.59,-1.3,-0.54,1.56,33.23,3.16,1.97,0.96,-0.0,0.07,3.46,73.64,171.07,479.12
1992,11,27,0.0,28.42,10.49,19.46,310.42,256.1,-1.51,-0.91,1.91,29.61,3.26,1.99,0.88,0.0,0.09,3.34,73.45,170.97,479.1
1992,11,28,0.0,28.94,10.75,19.84,309.21,254.99,-2.47,-1.67,3.05,30.05,3.37,2.0,0.85,-0.0,0.14,3.23,73.26,170.86,479.09
1992,11,29,0.0,28.46,11.35,19.9,310.34,253.85,-2.1,-2.02,2.97,35.44,3.51,1.95,0.83,0.0,0.13,3.14,73.06,170.75,479.08
1992,11,30,0.0,27.86,10.52,19.19,321.17,251.53,-2.61,-0.94,2.87,38.34,3.2,1.95,0.8,-0.0,0.11,3.05,72.87,170.64,479.07
1992,12,1,0.0,27.84,11.17,19.5,323.45,249.8,-2.37,-1.12,2.76,38.37,3.08,2.0,0.8,-0.0,0.1,2.97,72.68,170.53,479.05
1992,12,2,0.0,27.8,11.57,19.69,325.68,246.59,-1.54,-1.12,2.03,38.95,2.96,1.99,0.88,0.0,0.1,2.89,72.5,170.43,479.04
1992,12,3,0.0,28.47,11.71,20.09,326.3,245.73,-1.71,-0.28,1.85,33.52,3.08,2.01,0.79,-0.0,0.08,2.81,72.33,170.32,479.03
1992,12,4,0.0,29.03,12.7,20.86,339.47,242.95,-1.45,0.38,1.71,38.39,3.14,1.95,0.74,0.0,0.1,2.74,72.16,170.22,479.02
1992,12,5,0.0,28.89,13.22,21.06,359.38,233.27,-0.6,0.71,1.22,47.04,2.98,1.84,0.68,0.02,0.08,2.68,71.99,170.12,479.01
1992,12,6,0.0,29.03,12.87,20.95,351.93,219.36,0.56,0.19,1.01,46.43,2.83,1.92,0.7,0.0,0.11,2.63,71.82,170.02,479.0
1992,12,7,0.0,28.63,12.66,20.64,350.09,224.81,0.79,-1.35,1.73,43.17,2.69,1.84,0.75,0.0,0.12,2.58,71.65,169.92,478.99
1992,12,8,0.0,27.62,12.88,20.25,352.44,190.85,-0.55,-1.73,2.07,39.09,2.91,1.76,0.69,0.0,0.12,2.54,71.48,169.81,478.98
1992,12,9,0.0,27.15,13.14,20.14,340.27,208.09,-2.06,-2.17,3.04,39.18,3.19,1.8,0.66,0.0,0.13,2.5,71.3,169.7,478.97
1992,12,10,0.0,27.1,11.92,19.51,320.56,199.1,-2.56,-0.14,2.6,41.42,3.27,1.93,0.68,0.0,0.1,2.47,71.12,169.59,478.96
1992,12,11,0.0,27.73,11.87,19.8,327.83,239.73,-0.69,0.19,0.97,40.24,2.96,1.84,0.63,0.0,0.09,2.43,70.95,169.48,478.93
1992,12,12,0.0,27.64,11.52,19.58,320.76,242.29,-1.5,-1.48,2.21,33.6,2.86,1.89,0.63,0.0,0.09,2.4,70.79,169.38,478.92
1992,12,13,0.0,27.43,11.25,19.34,312.0,242.65,-1.38,-1.57,2.33,35.58,3.09,1.89,0.62,0.0,0.1,2.37,70.63,169.28,478.91
1992,12,14,0.0,26.47,9.81,18.14,307.06,244.23,-1.45,-1.03,2.0,35.71,2.98,1.81,0.58,0.0,0.09,2.35,70.47,169.17,478.9
1992,12,15,0.0,25.84,8.46,17.15,293.09,246.42,-2.17,-1.23,2.55,28.5,3.21,1.78,0.57,0.0,0.1,2.34,70.31,169.06,478.89
1992,12,16,0.0,26.23,8.05,17.14,291.7,241.37,-1.69,-0.44,1.96,23.32,3.16,1.77,0.55,0.0,0.08,2.33,70.15,168.96,478.88
1992,12,17,0.0,26.74,8.44,17.59,318.9,245.69,-1.53,-0.53,1.68,20.05,2.96,1.79,0.54,0.0,0.1,2.32,69.99,168.86,478.86
1992,12,18,0.0,27.64,8.84,18.24,307.55,241.67,-1.41,-0.07,1.57,22.68,3.06,1.85,0.55,-0.0,0.08,2.31,69.84,168.76,478.85
1992,12,19,0.0,28.32,10.24,19.28,308.81,242.32,-2.25,-0.03,2.33,21.47,3.37,1.86,0.54,-0.0,0.1,2.31,69.69,168.66,478.84
1992,12,20,0.0,27.77,11.18,19.48,334.46,239.85,-2.25,-0.32,2.41,27.44,3.39,1.83,0.52,0.0,0.11,2.3,69.55,168.56,478.82
1992,12,21,0.0,28.04,11.56,19.8,327.86,235.48,-1.42,-0.68,1.7,31.74,3.22,1.88,0.55,0.0,0.13,2.3,69.41,168.46,478.81
1992,12,22,0.0,28.25,11.1,19.68,314.72,240.92,-2.03,-1.72,2.74,29.09,3.21,1.86,0.51,-0.0,0.13,2.3,69.27,168.36,478.8
1992,12,23,0.0,28.12,10.13,19.12,310.44,243.88,-1.58,-0.68,1.86,29.23,3.07,1.84,0.49,0.0,0.09,2.3,69.13,168.27,478.79
1992,12,24,0.0,27.99,9.43,18.71,312.67,242.66,-0.29,-0.61,1.0,30.11,2.88,1.81,0.48,-0.0,0.11,2.3,68.99,168.17,478.78
1992,12,25,0.0,28.08,9.29,18.68,316.89,242.64,0.25,-0.57,0.84,32.08,2.74,1.85,0.47,0.0,0.12,2.3,68.86,168.08,478.76
1992,12,26,0.0,28.54,10.25,19.4,319.74,241.11,-0.21,0.04,0.71,35.01,2.7,1.79,0.45,-0.0,0.13,2.3,68.73,167.98,478.74
1992,12,27,0.0,28.05,10.48,19.26,320.73,241.82,0.24,-1.11,1.39,38.44,2.66,1.88,0.46,0.0,0.15,2.3,68.6,167.89,478.74
1992,12,28,0.0,27.07,10.72,18.9,320.62,243.79,-1.19,-2.1,2.47,32.72,3.13,1.87,0.45,0.0,0.15,2.3,68.47,167.79,478.72
1992,12,29,0.0,26.42,9.76,18.09,322.62,229.65,-1.4,-0.96,1.86,34.22,2.83,1.77,0.42,-0.0,0.1,2.3,68.34,167.7,478.71
1992,12,30,0.0,26.38,9.8,18.09,325.98,241.61,-1.35,-0.62,1.57,32.08,2.89,1.88,0.43,-0.0,0.1,2.3,68.22,167.61,478.7
1992,12,31,0.0,28.24,10.44,19.34,331.18,242.07,-0.6,-0.4,1.02,30.1,2.85,1.94,0.46,0.0,0.13,2.3,68.1,167.52,478.69
1993,1,1,0.0,29.93,11.02,20.48,332.41,241.64,0.3,0.31,0.73,33.02,2.96,1.94,0.43,-0.0,0.14,2.3,67.96,167.41,478.68
1993,1,2,0.0,30.58,12.16,21.37,336.36,241.39,1.4,-0.12,1.47,41.26,2.94,1.96,0.63,0.0,0.2,2.3,67.84,167.32,478.67
1993,1,3,0.0,30.11,12.45,21.28,345.83,238.79,1.3,-1.09,1.78,50.99,2.87,1.98,0.66,0.0,0.18,2.3,67.73,167.24,478.66
1993,1,4,0.0,29.76,12.21,20.98,330.64,241.64,-1.1,-2.46,2.72,38.17,2.93,1.96,0.53,0.0,0.19,2.3,67.61,167.14,478.65
1993,1,5,0.0,28.35,11.87,20.11,327.27,243.91,-1.09,-0.49,1.36,39.41,2.77,1.88,0.45,0.0,0.14,2.3,67.49,167.05,478.64
1993,1,6,0.0,28.85,11.83,20.34,336.17,240.87,3.84,0.99,4.02,48.96,3.35,1.96,0.53,0.0,0.2,2.3,67.37,166.96,478.63
1993,1,7,0.0,27.69,12.5,20.1,326.73,237.59,2.37,0.11,2.41,46.24,3.02,1.89,0.42,-0.0,0.2,2.3,67.24,166.86,478.61
1993,1,8,0.0,26.05,9.75,17.9,308.99,238.59,0.56,-0.36,0.89,36.58,2.7,1.81,0.38,-0.0,0.16,2.3,67.12,166.76,478.6
1993,1,9,0.0,25.08,11.02,18.05,332.05,226.62,-2.05,-1.31,2.46,27.31,2.87,1.84,0.4,0.0,0.17,2.3,66.99,166.67,478.58
1993,1,10,0.0,25.3,11.09,18.2,328.57,193.37,-0.32,-1.23,1.33,40.28,2.91,1.92,0.39,0.0,0.14,2.3,66.87,166.57,478.57
1993,1,11,0.0,26.03,10.85,18.44,325.26,248.09,0.01,-0.73,0.89,45.59,2.83,1.98,0.39,-0.0,0.17,2.3,66.76,166.48,478.55
1993,1,12,0.0,26.76,10.92,18.84,324.46,248.93,-0.61,-1.63,1.84,46.87,3.06,1.98,0.38,0.0,0.17,2.3,66.65,166.39,478.54
1993,1,13,0.0,26.08,10.01,18.04,324.06,250.21,0.77,-1.5,1.75,47.56,2.97,1.96,0.37,-0.0,0.19,2.3,66.53,166.29,478.52
1993,1,14,0.0,26.44,10.33,18.39,328.83,251.01,0.36,-0.06,1.02,44.43,2.76,1.99,0.36,0.0,0.16,2.3,66.42,166.2,478.51
1993,1,15,0.0,27.87,11.21,19.54,328.58,255.04,1.55,1.82,2.42,51.72,3.46,2.09,0.37,0.0,0.24,2.3,66.32,166.11,478.5
1993,1,16,0.0,27.98,13.07,20.52,332.37,237.17,1.72,-0.9,1.98,58.42,3.01,1.97,0.38,0.01,0.16,2.31,66.21,166.02,478.49
1993,1,17,0.0,25.45,9.34,17.4,296.33,259.61,-1.43,-1.61,2.22,43.61,3.05,1.91,0.34,-0.0,0.18,2.32,66.1,165.94,478.48
1993,1,18,0.0,24.35,7.91,16.13,291.93,261.87,1.68,-1.49,2.34,37.24,3.1,1.93,0.32,0.0,0.21,2.32,65.99,165.84,478.46
1993,1,19,0.0,24.19,8.62,16.4,282.99,265.31,0.04,-1.91,2.04,31.92,3.23,1.9,0.34,0.0,0.19,2.31,65.88,165.75,478.45
1993,1,20,0.0,24.37,8.51,16.44,287.14,266.55,-0.91,-1.49,1.84,29.84,2.97,1.92,0.32,-0.0,0.18,2.31,65.77,165.66,478.44
1993,1,21,0.0,24.68,8.24,16.46,299.34,264.63,-0.52,-0.76,1.12,30.13,3.0,1.97,0.31,0.0,0.19,2.31,65.67,165.57,478.43
1993,1,22,0.0,24.85,8.74,16.8,301.45,266.09,-2.15,-1.06,2.5,29.85,3.45,1.99,0.4,-0.0,0.22,2.31,65.56,165.48,478.42
1993,1,23,0.0,25.01,8.09,16.55,308.86,264.39,-1.2,-1.17,1.78,32.93,3.36,1.98,0.33,-0.0,0.2,2.3,65.46,165.38,478.4
1993,1,24,0.0,25.34,8.14,16.74,314.37,264.65,-1.15,-0.54,1.45,33.22,3.22,2.05,0.31,0.0,0.18,2.3,65.36,165.3,478.39
1993,1,25,0.0,26.39,9.44,17.92,318.68,267.4,-0.18,-1.42,1.53,33.59,3.36,2.11,0.36,-0.0,0.21,2.3,65.27,165.22,478.37
1993,1,26,0.0,27.34,9.99,18.66,314.55,269.89,-0.63,-1.84,2.03,28.42,3.83,2.11,0.32,-0.0,0.26,2.3,65.18,165.13,478.36
1993,1,27,0.0,27.28,9.52,18.4,314.1,271.92,-0.8,-1.75,2.02,28.95,3.66,2.1,0.3,-0.0,0.22,2.3,65.09,165.05,478.35
1993,1,28,0.0,27.24,11.07,19.16,338.15,271.53,1.26,0.23,1.4,33.49,3.38,1.94,0.27,0.02,0.25,2.3,65.01,164.97,478.34
1993,1,29,0.0,27.23,10.49,18.86,294.07,278.29,0.98,-1.53,1.97,26.01,3.25,2.19,0.3,0.0,0.24,2.32,64.93,164.9,478.33
1993,1,30,0.0,27.4,8.93,18.16,289.71,285.6,-0.33,-1.83,1.91,24.23,3.62,2.12,0.28,-0.0,0.23,2.31,64.84,164.82,478.32
1993,1,31,0.0,27.15,8.96,18.06,301.72,282.36,-2.79,-2.47,3.75,29.67,4.31,2.16,0.28,0.0,0.25,2.3,64.75,164.73,478.31
1993,2,1,0.0,27.23,10.5,18.87,305.45,283.97,-3.06,-1.58,3.48,28.61,4.06,2.26,0.28,-0.0,0.26,2.3,64.66,164.65,478.29
1993,2,2,0.0,26.78,10.92,18.85,309.71,247.36,-2.5,-0.86,2.71,29.78,3.91,2.23,0.27,0.0,0.24,2.3,64.57,164.56,478.27
1993,2,3,0.0,27.45,10.08,18.76,307.5,272.48,-2.39,-1.49,2.96,23.33,3.92,2.24,0.27,-0.0,0.23,2.3,64.48,164.48,478.26
1993,2,4,0.0,28.32,10.13,19.23,298.94,257.44,-1.84,-1.52,2.5,23.66,4.13,2.32,0.29,-0.0,0.26,2.3,64.4,164.4,478.25
1993,2,5,0.0,28.57,10.36,19.46,307.0,293.05,-1.75,-1.3,2.29,25.89,3.97,2.35,0.27,-0.0,0.26,2.3,64.32,164.32,478.24
1993,2,6,0.0,28.88,9.72,19.3,311.61,294.71,-2.07,-1.84,2.87,20.27,4.04,2.35,0.26,-0.0,0.27,2.3,64.25,164.25,478.23
1993,2,7,0.0,29.95,10.21,20.08,302.03,298.2,-0.94,-2.08,2.38,19.2,4.1,2.34,0.29,-0.0,0.27,2.3,64.18,164.18,478.23
1993,2,8,0.0,30.8,10.72,20.76,320.56,294.96,-1.96,-1.77,2.8,20.04,4.02,2.4,0.26,0.0,0.27,2.29,64.11,164.12,478.21
1993,2,9,0.0,31.7,11.18,21.44,313.04,286.68,-1.8,-2.26,3.01,14.97,4.17,2.42,0.25,0.0,0.27,2.29,64.05,164.06,478.21
1993,2,10,0.0,32.97,11.6,22.28,314.57,290.95,-2.11,-1.22,2.56,17.79,4.22,2.42,0.31,0.0,0.25,2.29,63.99,164.0,478.19
1993,2,11,0.0,33.01,12.0,22.5,329.25,298.96,-1.76,-1.05,2.16,21.97,4.12,2.52,0.28,-0.0,0.25,2.29,63.94,163.95,478.18
1993,2,12,0.0,33.15,12.74,22.94,330.13,301.17,-1.22,-1.16,1.92,25.55,4.29,2.56,0.25,0.0,0.27,2.29,63.89,163.89,478.17
1993,2,13,0.0,33.62,13.17,23.4,335.83,300.56,-0.9,-0.79,1.35,24.78,4.2,2.55,0.28,-0.0,0.26,2.29,63.84,163.84,478.17
1993,2,14,0.0,34.23,13.52,23.88,341.64,301.04,0.95,-0.46,1.19,26.63,4.5,2.57,0.25,-0.0,0.25,2.29,63.79,163.79,478.15
1993,2,15,0.0,35.22,13.87,24.54,334.77,306.52,2.69,0.28,2.78,20.64,5.02,2.64,0.24,0.0,0.26,2.29,63.74,163.74,478.14
1993,2,16,0.0,34.42,15.51,24.96,342.06,307.61,4.32,0.92,4.47,24.41,5.47,2.7,0.23,0.0,0.27,2.29,63.69,163.68,478.13
1993,2,17,0.0,33.84,16.47,25.16,345.16,305.24,4.82,2.07,5.34,29.03,5.08,2.74,0.23,-0.0,0.27,2.3,63.62,163.62,478.12
1993,2,18,0.0,31.9,15.05,23.48,301.38,316.8,4.09,-1.15,4.27,20.33,4.53,2.66,0.22,0.0,0.28,2.3,63.55,163.55,478.12
1993,2,19,0.0,30.29,11.86,21.08,256.01,327.02,3.86,-1.56,4.21,14.47,5.26,2.4,0.19,0.0,0.25,2.3,63.47,163.46,478.1
1993,2,20,0.0,26.21,7.15,16.68,269.1,335.38,2.9,-2.24,3.71,12.85,4.28,2.32,0.18,0.0,0.25,2.3,63.39,163.37,478.08
1993,2,21,0.0,25.67,6.72,16.2,280.09,330.43,2.39,-1.44,2.83,17.92,4.14,2.43,0.18,-0.0,0.25,2.3,63.31,163.3,478.07
1993,2,22,0.0,27.11,8.19,17.65,305.45,327.6,0.42,-0.41,1.01,25.18,4.02,2.58,0.19,-0.0,0.27,2.3,63.24,163.22,478.06
1993,2,23,0.0,28.61,10.99,19.8,349.26,310.63,2.13,1.54,2.66,36.53,4.6,2.77,0.42,-0.0,0.25,2.3,63.18,163.15,478.04
1993,2,24,0.0,30.6,13.87,22.24,364.78,285.94,2.34,1.3,2.73,52.76,4.43,2.92,0.67,0.01,0.23,2.3,63.11,163.07,478.02
1993,2,25,0.86,30.36,15.12,22.74,377.82,284.63,-0.6,-2.87,2.99,52.73,4.11,2.87,0.64,1.0,0.18,2.92,63.05,163.01,478.01
1993,2,26,1.78,29.5,14.88,22.19,352.96,275.2,-0.17,-1.6,1.84,51.27,3.77,2.48,0.76,0.11,0.28,4.39,62.99,162.95,478.0
1993,2,27,0.06,28.11,12.58,20.34,336.43,317.23,1.51,-1.2,2.0,37.31,3.51,2.6,0.59,0.03,0.41,4.38,62.94,162.88,478.0
1993,2,28,0.0,27.82,12.89,20.36,328.38,317.13,0.8,-1.52,1.83,46.66,3.97,2.6,0.5,-0.0,0.34,4.13,62.87,162.81,477.99
1993,3,1,0.05,27.3,11.8,19.55,305.7,334.46,-1.16,-3.1,3.32,26.94,3.86,2.52,0.38,0.0,0.36,3.93,62.81,162.74,477.97
1993,3,2,0.0,26.91,12.46,19.69,338.73,329.5,-2.69,-1.5,3.19,30.96,4.57,2.8,0.41,0.14,0.37,3.74,62.75,162.67,477.96
1993,3,3,0.1,28.26,14.23,21.24,346.71,311.53,-2.22,-0.84,2.43,52.62,4.3,2.74,0.5,0.42,0.3,3.79,62.68,162.6,477.95
1993,3,4,0.7,29.17,14.39,21.78,338.17,331.24,-1.82,-2.41,3.04,31.41,4.04,2.93,0.4,0.01,0.36,3.79,62.63,162.53,477.94
1993,3,5,0.0,29.97,15.14,22.56,330.19,334.88,-1.16,-1.88,2.38,25.56,4.35,2.87,0.3,0.01,0.35,3.57,62.58,162.47,477.94
1993,3,6,0.0,30.61,14.16,22.38,322.54,339.61,-1.94,-1.75,2.72,19.37,5.35,3.03,0.27,0.0,0.34,3.36,62.54,162.42,477.91
1993,3,7,0.0,31.38,14.64,23.01,317.31,348.1,-1.78,-1.53,2.45,17.94,5.39,3.05,0.24,0.0,0.31,3.17,62.49,162.36,477.9
1993,3,8,0.0,32.42,14.94,23.68,327.67,349.17,-1.7,-1.29,2.25,16.48,4.86,2.95,0.22,-0.0,0.29,3.0,62.45,162.32,477.89
1993,3,9,0.0,33.92,15.34,24.63,345.03,339.93,-0.97,0.11,1.27,19.07,5.05,3.02,0.23,0.12,0.27,2.87,62.41,162.28,477.89
1993,3,10,0.0,34.35,16.02,25.18,347.83,342.78,0.8,0.93,1.61,22.1,5.25,3.01,0.21,0.04,0.25,2.78,62.38,162.24,477.88
1993,3,11,0.0,34.69,16.11,25.4,343.56,346.41,2.28,1.86,3.05,26.14,5.67,3.16,0.21,-0.0,0.25,2.69,62.34,162.19,477.88
1993,3,12,0.0,34.29,16.67,25.48,340.6,354.53,3.21,0.83,3.34,33.99,5.8,3.19,0.2,-0.0,0.25,2.62,62.3,162.14,477.87
1993,3,13,0.0,33.58,17.12,25.35,355.42,346.7,3.23,1.8,3.74,44.03,5.3,3.27,0.2,-0.0,0.25,2.58,62.25,162.08,477.85
1993,3,14,0.0,33.25,18.69,25.97,353.27,352.49,2.96,1.06,3.25,37.19,5.31,3.37,0.27,0.01,0.25,2.54,62.21,162.02,477.84
1993,3,15,0.0,32.2,17.49,24.84,331.75,354.74,2.05,-0.03,2.2,31.68,4.96,3.26,0.21,0.0,0.24,2.49,62.16,161.97,477.83
1993,3,16,0.0,31.98,15.89,23.94,315.86,363.77,0.11,-1.82,1.92,16.4,4.91,3.19,0.18,0.0,0.25,2.45,62.13,161.93,477.82
1993,3,17,0.0,32.58,15.91,24.24,317.13,367.98,-0.21,-1.84,2.11,17.0,5.44,3.22,0.22,-0.0,0.23,2.41,62.09,161.88,477.82
1993,3,18,0.0,33.49,15.85,24.67,316.44,369.06,2.88,-1.53,3.35,14.93,5.88,3.24,0.19,0.0,0.23,2.38,62.05,161.83,477.8
1993,3,19,0.0,33.6,15.49,24.54,302.4,382.74,1.02,-2.05,2.4,10.93,5.71,3.19,0.17,0.0,0.23,2.35,62.02,161.78,477.79
1993,3,20,0.0,33.66,14.57,24.12,323.42,367.43,1.5,-0.35,1.69,17.74,5.46,3.31,0.35,0.0,0.23,2.3,58.33,144.14,565.58
1993,3,21,0.0,34.81,17.76,26.29,361.76,334.68,3.87,2.44,4.63,15.31,6.11,3.31,0.55,0.0,0.23,2.29,57.09,138.25,565.52
1993,3,22,0.0,35.75,20.23,27.99,368.93,320.45,3.39,1.24,3.67,30.42,6.15,3.31,0.57,-0.0,0.23,2.29,57.07,138.22,565.46
1993,3,23,0.56,34.97,20.75,27.86,368.74,337.85,5.76,1.77,6.07,19.38,6.6,3.48,0.41,-0.0,0.22,2.29,57.05,138.19,565.4
1993,3,24,0.0,35.15,20.95,28.05,364.95,270.04,5.35,2.96,6.14,52.39,6.15,3.48,0.4,0.52,0.23,2.53,57.02,138.16,565.32
1993,3,25,0.65,32.1,17.1,24.6,292.05,376.86,4.82,0.54,4.87,14.58,6.1,3.35,0.26,0.0,0.31,3.11,56.99,138.13,565.23
1993,3,26,0.0,29.71,14.19,21.95,289.71,384.91,1.76,-1.09,2.19,12.98,5.35,3.17,0.19,0.0,0.31,2.98,56.96,138.09,565.16
1993,3,27,0.0,30.17,12.97,21.57,299.93,364.81,-1.12,-2.86,3.1,7.68,5.2,3.19,0.28,-0.0,0.3,2.86,56.94,138.06,565.08
1993,3,28,0.0,30.91,13.78,22.34,304.45,380.43,-0.56,-1.81,2.05,11.97,5.5,3.33,0.23,-0.0,0.29,2.76,56.91,138.04,565.02
1993,3,29,0.0,32.21,14.95,23.58,313.75,381.29,-0.12,-0.54,1.12,15.88,5.44,3.41,0.19,0.0,0.27,2.66,56.89,138.01,564.96
1993,3,30,0.0,33.39,16.21,24.8,329.44,379.07,3.42,-1.25,3.67,16.97,6.02,3.5,0.19,0.0,0.26,2.58,56.87,137.98,564.89
1993,3,31,0.0,34.04,16.74,25.39,328.0,320.23,2.59,-1.8,3.29,17.84,5.66,3.38,0.17,-0.0,0.26,2.52,56.85,137.96,564.84
1993,4,1,0.0,33.71,17.31,25.51,330.42,365.27,0.12,-2.09,2.24,16.84,6.43,3.3,0.15,0.0,0.24,2.47,56.83,137.93,564.77
1993,4,2,0.0,33.27,16.66,24.97,330.79,379.25,-2.52,-1.48,2.99,13.28,6.24,3.33,0.16,-0.0,0.24,2.42,56.81,137.91,564.7
1993,4,3,0.0,33.89,18.1,26.0,338.77,377.04,-3.0,-1.16,3.32,10.88,6.87,3.48,0.15,0.0,0.21,2.38,56.8,137.89,564.65
1993,4,4,0.0,35.29,20.11,27.7,347.2,380.87,-2.31,-1.12,3.23,12.8,7.08,3.3,0.14,-0.0,0.21,2.35,56.78,137.87,564.6
1993,4,5,0.0,35.78,20.05,27.92,348.86,375.95,-0.91,-1.04,2.16,22.62,6.7,3.68,0.22,-0.0,0.19,2.32,56.76,137.85,564.55
1993,4,6,0.0,36.46,20.18,28.32,371.43,370.33,1.35,1.03,1.83,17.01,6.41,3.6,0.17,0.08,0.19,2.3,56.75,137.83,564.49
1993,4,7,0.0,37.19,19.68,28.44,340.61,361.13,2.97,1.17,3.27,25.24,6.9,3.67,0.15,0.01,0.22,2.3,56.73,137.81,564.45
1993,4,8,0.0,35.54,19.98,27.76,341.88,385.24,1.77,-0.68,2.02,22.61,6.43,3.7,0.14,0.0,0.19,2.29,56.72,137.79,564.41
1993,4,9,0.0,35.58,19.78,27.68,346.82,386.05,1.42,-0.01,1.56,25.17,5.76,3.66,0.12,0.0,0.18,2.28,56.7,137.77,564.35
1993,4,10,0.0,36.94,20.26,28.6,380.93,359.18,2.79,-0.31,2.85,19.22,6.28,3.73,0.12,-0.0,0.2,2.28,56.69,137.75,564.31
1993,4,11,0.0,36.52,21.1,28.81,369.58,267.57,3.17,0.8,3.36,28.75,6.22,3.44,0.11,0.04,0.22,2.29,56.67,137.73,564.25
1993,4,12,0.87,35.3,21.4,28.35,391.34,350.27,3.78,1.29,4.15,37.62,5.9,3.57,0.14,0.27,0.22,2.37,56.65,137.7,564.18
1993,4,13,0.92,34.58,21.67,28.12,392.3,358.84,1.75,0.28,1.89,42.4,5.24,3.39,0.63,0.57,0.22,2.57,56.63,137.68,564.12
1993,4,14,0.03,35.3,20.79,28.04,393.01,360.13,1.12,-0.45,1.26,35.41,4.83,3.28,1.33,0.05,0.24,2.72,56.62,137.66,564.06
1993,4,15,0.51,36.66,22.13,29.39,406.51,356.64,0.15,-1.06,1.34,29.53,5.59,3.53,1.07,0.33,0.23,2.77,56.6,137.63,564.0
1993,4,16,0.28,37.53,22.3,29.92,395.05,341.11,0.36,-1.66,1.77,26.65,5.78,3.51,0.74,0.47,0.24,2.8,56.59,137.62,563.96
1993,4,17,0.03,37.88,21.94,29.91,365.21,382.0,1.73,-1.78,2.55,19.16,6.09,3.81,0.56,0.0,0.21,2.76,56.57,137.6,563.91
1993,4,18,0.0,37.86,21.1,29.48,349.12,396.38,1.85,-1.14,2.25,15.66,6.15,3.8,0.43,0.0,0.19,2.61,56.56,137.59,563.88
1993,4,19,0.0,38.83,21.56,30.2,365.34,394.58,2.42,-0.33,2.5,18.55,6.51,3.8,0.33,0.0,0.17,2.5,56.55,137.58,563.84
1993,4,20,0.0,38.93,21.57,30.25,367.65,391.55,2.38,0.26,2.48,17.69,6.37,3.79,0.23,-0.0,0.17,2.42,56.54,137.56,563.81
1993,4,21,0.0,39.44,22.76,31.1,379.16,382.68,0.56,-0.92,1.3,19.94,5.85,3.6,0.38,-0.0,0.15,2.36,56.54,137.55,563.78
1993,4,22,0.0,39.93,23.42,31.68,395.57,381.65,1.44,-0.93,1.81,13.12,5.65,3.5,0.27,-0.0,0.16,2.32,56.53,137.54,563.75
