year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1988,2,4,0.0,29.66,10.79,20.23,292.74,297.43,0.46,-0.37,0.59,20.24,4.04,2.19,0.43,0.0,0.17,2.0,54.45,121.2,477.84
1988,2,5,0.0,30.71,11.82,21.26,295.59,297.9,0.75,-1.02,1.27,15.99,3.85,2.21,0.38,0.0,0.18,2.0,54.41,121.2,477.81
1988,2,6,0.0,30.6,11.83,21.22,301.6,296.7,0.74,0.33,0.81,18.69,4.04,2.25,0.33,0.0,0.19,2.0,54.38,121.19,477.77
1988,2,7,0.0,30.3,12.44,21.37,298.48,301.07,2.34,0.15,2.34,22.18,4.34,2.29,0.32,0.0,0.18,2.0,54.34,121.19,477.72
1988,2,8,0.0,29.86,12.27,21.06,312.95,296.56,1.76,0.53,1.84,36.79,4.06,2.37,0.32,0.0,0.18,2.0,54.3,121.19,477.68
1988,2,9,0.0,28.88,12.11,20.49,316.77,296.21,0.19,0.07,0.2,34.43,3.47,2.35,0.3,0.0,0.18,2.0,54.26,121.18,477.63
1988,2,10,0.0,29.35,11.87,20.61,314.12,298.69,1.39,0.92,1.67,30.6,4.19,2.35,0.29,0.0,0.18,2.0,54.22,121.18,477.59
1988,2,11,0.0,30.35,12.35,21.35,322.61,295.88,2.4,1.79,2.99,38.61,4.17,2.44,0.34,0.0,0.18,2.0,54.17,121.18,477.56
1988,2,12,0.0,28.44,14.23,21.34,342.18,252.01,0.28,0.2,0.34,38.6,3.85,2.13,0.3,0.04,0.17,2.08,54.13,121.18,477.5
1988,2,13,0.0,28.18,14.38,21.28,334.22,292.71,1.21,0.12,1.22,35.3,4.06,2.31,0.28,0.07,0.19,2.16,54.09,121.17,477.44
1988,2,14,0.0,29.66,14.32,21.99,324.32,297.18,2.14,-1.32,2.51,24.74,4.44,2.39,0.28,0.0,0.18,2.12,54.06,121.17,477.39
1988,2,15,0.0,28.62,12.65,20.64,325.38,298.38,0.11,-0.61,0.62,30.16,4.18,2.41,0.26,0.0,0.19,2.09,54.02,121.17,477.34
1988,2,16,0.0,27.75,13.85,20.8,324.01,295.35,0.14,-2.56,2.56,22.92,4.14,2.48,0.26,0.0,0.19,2.06,53.98,121.16,477.32
1988,2,17,0.0,28.07,14.35,21.21,313.57,309.91,-2.15,-2.27,3.13,24.27,4.78,2.55,0.26,0.0,0.2,2.04,53.94,121.16,477.25
1988,2,18,0.0,28.78,14.14,21.46,323.96,302.46,-1.07,-1.38,1.75,22.78,4.44,2.57,0.25,0.0,0.19,2.02,53.9,121.16,477.2
1988,2,19,0.0,30.37,15.19,22.78,330.71,309.45,-0.59,-1.11,1.26,24.66,4.16,2.59,0.31,0.0,0.18,2.01,53.87,121.16,477.16
1988,2,20,0.0,31.27,15.76,23.52,348.68,276.28,1.83,-0.73,1.97,27.16,4.04,2.2,0.22,0.0,0.17,2.0,53.84,121.16,477.13
1988,2,21,0.0,33.0,16.44,24.72,339.62,314.6,3.49,0.33,3.51,36.06,5.47,2.72,0.28,0.0,0.17,2.0,53.81,121.16,477.09
1988,2,22,0.0,31.79,15.63,23.71,322.84,318.28,1.42,-1.73,2.24,17.09,4.71,2.61,0.24,0.0,0.17,1.99,53.78,121.15,477.04
1988,2,23,0.0,30.5,15.21,22.86,308.05,322.76,-0.29,-3.18,3.19,15.76,4.68,2.44,0.22,0.0,0.18,1.99,53.75,121.15,477.0
1988,2,24,0.0,29.79,13.43,21.61,299.43,327.55,-0.18,-2.43,2.44,16.73,5.08,2.54,0.21,0.0,0.18,2.0,53.71,121.14,476.96
1988,2,25,0.0,28.94,12.2,20.57,308.42,325.92,0.03,-1.07,1.07,16.02,4.29,2.53,0.23,0.0,0.18,1.99,53.68,121.14,476.92
1988,2,26,0.0,30.77,13.55,22.16,331.33,296.98,1.25,1.0,1.6,26.62,4.92,2.68,0.22,0.0,0.18,2.0,53.65,121.14,476.87
1988,2,27,0.0,32.66,15.5,24.08,345.44,324.79,3.49,1.18,3.68,39.47,5.65,2.88,0.31,0.0,0.17,2.0,53.62,121.14,476.82
1988,2,28,0.0,31.85,15.99,23.92,327.95,327.09,3.27,0.3,3.28,33.75,4.87,2.81,0.27,0.0,0.18,2.0,53.58,121.14,476.78
1988,2,29,0.0,29.78,16.1,22.94,326.22,305.69,1.73,1.29,2.16,29.46,4.32,2.71,0.26,0.0,0.18,2.0,53.54,121.14,476.73
1988,3,1,0.0,29.07,13.9,21.48,312.14,338.84,1.34,-1.96,2.37,23.45,4.12,2.75,0.23,0.0,0.17,2.0,53.51,121.14,476.67
1988,3,2,0.0,28.71,14.92,21.82,313.31,340.53,-1.12,-1.17,1.62,23.96,4.76,2.85,0.23,0.0,0.17,1.99,53.48,121.14,476.63
1988,3,3,0.0,30.42,14.76,22.59,318.55,342.49,-0.65,-0.46,0.8,18.87,4.68,2.89,0.21,0.0,0.17,1.99,53.46,121.13,476.6
1988,3,4,0.0,31.85,15.1,23.48,314.99,346.88,1.78,-0.38,1.82,14.65,4.85,2.89,0.2,0.0,0.17,1.99,53.44,121.13,476.54
1988,3,5,0.0,33.14,16.33,24.74,323.37,345.95,2.31,-0.61,2.39,23.63,4.98,2.89,0.19,0.0,0.16,1.99,53.41,121.13,476.52
1988,3,6,0.0,33.17,16.92,25.04,364.16,314.5,2.89,-0.44,2.92,34.35,4.93,2.97,0.24,0.01,0.15,2.0,53.38,121.13,476.48
1988,3,7,0.0,33.25,19.14,26.2,373.27,241.49,2.35,-0.74,2.46,31.28,5.53,2.94,0.22,0.04,0.15,2.01,53.36,121.12,476.46
1988,3,8,0.0,33.77,20.24,27.01,375.41,285.88,0.38,-0.12,0.4,32.61,5.18,2.9,0.22,0.24,0.16,2.07,53.33,121.12,476.4
1988,3,9,0.0,33.58,17.93,25.76,360.21,338.46,0.02,-0.45,0.45,32.47,4.56,3.03,0.2,0.01,0.16,2.03,53.32,121.12,476.37
1988,3,10,0.0,33.46,18.68,26.07,357.89,343.22,1.61,0.78,1.79,33.68,5.16,3.1,0.2,0.0,0.15,2.0,53.29,121.12,476.33
1988,3,11,0.0,33.89,20.26,27.08,363.44,315.43,2.92,1.66,3.36,27.03,5.55,3.23,0.19,0.0,0.15,2.0,53.27,121.12,476.3
1988,3,12,0.0,35.18,20.84,28.01,364.53,350.45,4.25,0.9,4.34,37.26,6.47,3.25,0.18,0.0,0.15,2.0,53.24,121.11,476.26
1988,3,13,0.0,34.23,19.01,26.62,345.85,349.51,3.6,-0.33,3.62,34.32,5.54,3.23,0.17,0.0,0.16,2.0,53.22,121.11,476.22
1988,3,14,0.0,32.47,17.79,25.13,347.31,352.34,0.9,-0.6,1.08,28.37,4.37,3.17,0.16,0.0,0.15,1.99,53.2,121.11,476.2
1988,3,15,0.0,33.98,18.13,26.06,344.27,359.02,1.98,1.06,2.25,22.9,5.93,3.26,0.25,0.0,0.15,1.99,53.18,121.1,476.15
1988,3,16,0.0,35.78,19.79,27.78,350.39,361.26,4.13,0.39,4.15,29.21,6.67,3.34,0.2,0.0,0.14,1.99,53.16,121.1,476.12
1988,3,17,0.0,35.57,20.08,27.82,341.67,360.72,4.1,-0.74,4.17,15.75,6.08,3.26,0.19,0.0,0.15,1.99,53.14,121.1,476.08
1988,3,18,0.0,34.54,18.02,26.28,309.52,371.54,3.54,-0.03,3.54,11.05,6.39,3.07,0.16,0.0,0.17,1.99,53.12,121.1,476.04
1988,3,19,0.0,32.45,16.69,24.57,290.1,384.0,1.61,-3.22,3.6,13.08,6.21,3.02,0.14,0.0,0.17,1.99,53.09,121.1,475.99
1988,3,20,0.0,30.89,15.59,23.24,302.9,379.03,-0.34,-2.26,2.29,13.82,5.46,3.03,0.13,0.0,0.16,1.99,53.06,121.09,475.97
1988,3,21,0.0,32.45,14.14,23.3,313.41,377.86,0.73,-2.67,2.77,12.52,5.26,3.08,0.13,0.0,0.16,1.99,53.05,121.09,475.91
1988,3,22,0.0,33.88,15.2,24.54,315.61,382.02,0.85,-1.4,1.64,12.4,5.29,3.16,0.13,0.0,0.15,1.98,53.03,121.09,475.9
1988,3,23,0.0,34.69,16.26,25.48,323.15,381.72,0.73,0.32,0.8,16.2,5.54,3.21,0.23,0.0,0.15,1.98,53.01,121.09,475.86
1988,3,24,0.0,35.64,17.89,26.76,330.55,381.48,2.44,2.98,3.85,24.39,6.53,3.34,0.27,0.0,0.15,1.99,53.0,121.09,475.84
1988,3,25,0.0,35.83,18.73,27.28,349.03,372.88,4.59,3.53,5.79,31.67,6.25,3.53,0.26,0.0,0.16,1.99,52.97,121.09,475.8
1988,3,26,0.0,33.67,18.39,26.03,308.15,386.4,5.06,0.88,5.14,11.44,6.58,3.39,0.22,0.0,0.17,2.0,52.94,121.08,475.74
1988,3,27,0.0,31.68,15.91,23.8,291.78,395.38,1.45,-1.03,1.78,10.17,4.98,3.18,0.14,0.0,0.16,1.99,52.92,121.08,475.7
1988,3,28,0.0,32.15,15.11,23.63,294.61,397.55,0.49,-1.98,2.04,10.84,5.28,3.2,0.13,0.0,0.16,1.99,52.9,121.09,475.68
1988,3,29,0.0,33.66,15.98,24.82,317.45,392.97,1.44,-1.12,1.82,13.41,5.31,3.32,0.13,0.0,0.15,1.98,52.89,121.09,475.66
1988,3,30,0.0,35.78,18.03,26.9,329.15,390.11,2.09,-0.53,2.16,15.28,5.57,3.42,0.12,0.0,0.15,1.98,52.87,121.08,475.63
1988,3,31,0.0,35.96,19.3,27.63,332.83,388.61,0.49,-1.48,1.56,13.0,5.23,3.48,0.24,0.0,0.15,1.98,52.86,121.08,475.6
1988,4,1,0.0,36.43,19.99,28.21,325.34,393.1,-0.08,-2.3,2.3,7.19,5.52,3.38,0.21,0.0,0.15,1.98,52.85,121.08,475.58
1988,4,2,0.0,37.43,20.33,28.88,328.38,395.25,1.26,-0.57,1.38,9.32,6.28,3.41,0.15,0.0,0.15,1.98,52.84,121.08,475.55
1988,4,3,0.0,38.67,21.02,29.84,347.93,389.48,3.42,0.33,3.44,17.89,6.92,3.48,0.16,0.0,0.15,1.98,52.82,121.07,475.54
1988,4,4,0.0,38.35,21.71,30.03,354.24,375.93,4.05,0.44,4.07,19.14,7.53,3.51,0.14,0.0,0.15,1.99,52.81,121.07,475.5
1988,4,5,0.0,37.31,22.47,29.89,325.92,397.18,0.66,-2.33,2.42,6.13,6.12,3.4,0.11,0.0,0.15,1.98,52.8,121.07,475.47
1988,4,6,0.0,37.08,21.31,29.2,318.62,405.05,0.1,-1.78,1.78,7.84,6.74,3.42,0.11,0.0,0.15,1.98,52.78,121.07,475.44
1988,4,7,0.0,37.76,20.46,29.11,347.91,384.59,0.9,-0.52,1.04,11.26,6.1,3.39,0.1,0.02,0.15,1.98,52.77,121.07,475.42
1988,4,8,0.0,38.59,20.77,29.68,364.24,375.82,2.0,-0.68,2.11,13.01,6.0,3.17,0.14,0.01,0.15,1.98,52.76,121.07,475.4
1988,4,9,0.0,38.99,21.63,30.31,367.11,387.63,3.05,0.09,3.05,16.76,6.85,3.58,0.15,0.02,0.15,2.0,52.75,121.07,475.38
1988,4,10,0.0,40.11,23.13,31.62,370.61,383.44,2.81,-0.58,2.87,11.86,6.54,3.58,0.15,0.0,0.15,1.98,52.74,121.07,475.35
1988,4,11,0.0,40.61,23.04,31.82,382.99,372.84,2.87,-0.36,2.89,12.84,6.64,3.7,0.16,0.03,0.15,1.98,52.73,121.07,475.34
1988,4,12,0.0,40.6,24.33,32.47,378.04,382.52,2.65,-0.6,2.72,13.25,6.1,3.57,0.12,0.01,0.15,1.98,52.72,121.07,475.32
1988,4,13,0.0,41.53,24.34,32.94,355.11,402.23,2.82,-1.39,3.14,9.77,7.5,3.62,0.1,0.0,0.15,1.98,52.71,121.07,475.3
1988,4,14,0.0,41.38,25.26,33.32,369.51,386.29,3.67,0.57,3.71,14.33,8.29,3.6,0.1,0.0,0.14,1.98,52.7,121.07,475.28
1988,4,15,0.0,41.55,25.98,33.76,366.92,390.51,3.8,3.02,4.85,17.23,7.99,3.65,0.09,0.0,0.14,1.98,52.69,121.06,475.26
1988,4,16,0.0,40.57,25.01,32.79,379.99,375.28,2.12,1.25,2.46,19.01,7.93,3.69,0.09,0.02,0.14,2.0,52.67,121.06,475.24
1988,4,17,0.0,40.47,24.92,32.7,380.7,387.33,2.67,1.62,3.12,21.68,7.2,3.57,0.13,0.04,0.14,2.14,52.66,121.06,475.21
1988,4,18,0.0,40.55,25.07,32.81,374.14,387.8,3.78,2.57,4.57,17.77,7.39,3.62,0.13,0.0,0.16,2.09,52.65,121.06,475.18
1988,4,19,0.06,39.36,24.24,31.8,376.8,386.02,2.55,1.85,3.15,24.41,7.25,3.8,0.62,0.11,0.14,2.07,52.64,121.06,475.16
1988,4,20,0.76,37.44,22.14,29.79,377.87,388.6,1.54,-0.56,1.64,29.3,5.41,3.27,0.33,0.12,0.16,2.37,52.62,121.06,475.16
1988,4,21,0.0,36.56,23.86,30.21,375.16,374.06,1.05,0.21,1.07,35.92,5.34,3.1,0.42,1.08,0.2,2.72,52.61,121.06,475.12
1988,4,22,0.22,38.55,24.2,31.38,377.37,381.03,2.31,-0.4,2.34,39.06,6.3,3.76,0.37,0.63,0.22,2.81,52.6,121.06,475.08
1988,4,23,0.02,38.52,24.17,31.35,375.03,386.63,2.16,-1.08,2.41,21.75,6.52,3.46,0.26,0.56,0.27,2.9,52.58,121.06,475.06
1988,4,24,0.3,38.71,24.91,31.81,379.25,390.3,1.25,-0.4,1.31,21.23,5.67,3.55,0.3,0.2,0.27,2.72,52.58,121.06,475.04
1988,4,25,1.17,38.94,24.08,31.51,383.57,391.9,0.46,-0.95,1.06,20.72,5.76,3.65,0.24,0.02,0.24,2.56,52.56,121.05,475.01
1988,4,26,0.0,39.69,25.58,32.64,399.74,325.7,0.17,-1.78,1.79,17.09,6.48,3.76,0.29,0.01,0.22,2.41,52.55,121.05,474.98
1988,4,27,0.0,40.7,26.47,33.58,397.23,359.13,2.31,-1.2,2.6,16.44,6.98,3.61,0.21,0.15,0.2,2.32,52.54,121.05,474.95
1988,4,28,0.26,40.9,26.56,33.73,388.82,394.51,3.99,0.4,4.01,20.53,6.35,3.34,0.26,0.02,0.18,2.21,52.54,121.05,474.94
1988,4,29,0.38,39.67,25.69,32.68,382.81,398.87,3.7,0.44,3.73,22.5,6.4,3.79,0.28,0.01,0.16,2.12,52.52,121.05,474.92
1988,4,30,0.0,38.63,25.31,31.97,383.33,394.53,3.15,1.37,3.44,23.21,6.42,3.84,0.22,0.0,0.15,2.05,52.51,121.05,474.91
1988,5,1,0.0,38.35,24.58,31.46,376.92,398.37,3.42,0.51,3.46,20.07,6.89,3.82,0.16,0.1,0.15,2.04,52.5,121.05,474.89
1988,5,2,0.0,37.83,24.7,31.26,368.44,407.78,2.39,-0.46,2.43,18.99,6.05,3.75,0.13,0.0,0.15,2.01,52.49,121.05,474.86
1988,5,3,0.0,38.82,25.79,32.3,381.88,398.78,3.04,-0.56,3.09,23.63,5.51,3.52,0.14,0.08,0.15,2.05,52.48,121.05,474.82
1988,5,4,0.0,40.02,26.01,33.02,391.31,375.26,2.01,0.19,2.02,25.63,7.06,3.88,0.13,0.45,0.14,2.04,52.47,121.04,474.81
1988,5,5,0.0,41.78,26.66,34.22,385.71,408.24,5.47,1.45,5.66,20.89,9.07,3.93,0.18,0.01,0.14,2.01,52.46,121.04,474.79
1988,5,6,0.0,42.5,27.13,34.82,389.7,408.88,4.84,2.24,5.33,21.6,8.57,4.12,0.15,0.02,0.14,1.98,52.45,121.04,474.75
1988,5,7,0.0,42.48,27.74,35.11,399.94,405.13,4.18,-0.04,4.18,21.21,8.07,4.04,0.11,0.01,0.14,1.98,52.44,121.04,474.74
1988,5,8,0.0,43.58,27.86,35.72,397.44,407.58,3.35,0.09,3.35,13.82,8.07,3.96,0.09,0.0,0.14,1.97,52.43,121.04,474.72
1988,5,9,0.0,44.2,28.99,36.6,371.75,423.58,4.36,0.25,4.37,13.98,9.51,3.9,0.09,0.0,0.15,1.97,52.42,121.04,474.7
1988,5,10,0.0,43.83,29.03,36.43,392.0,411.37,5.28,2.59,5.88,27.29,9.42,4.07,0.09,0.0,0.14,1.98,52.41,121.04,474.68
1988,5,11,0.0,43.72,28.11,35.92,376.97,417.61,4.75,2.44,5.34,19.37,8.92,4.08,0.1,0.0,0.13,1.98,52.4,121.04,474.65
1988,5,12,0.0,42.13,27.37,34.75,365.9,426.55,4.94,0.73,4.99,12.03,8.42,3.97,0.08,0.0,0.14,1.98,52.39,121.04,474.64
1988,5,13,0.0,41.84,26.9,34.37,369.78,424.41,4.02,0.46,4.05,18.91,8.74,4.0,0.1,0.0,0.14,1.98,52.38,121.03,474.64
1988,5,14,0.0,41.99,27.2,34.6,376.54,421.6,4.41,0.92,4.5,19.16,8.41,3.97,0.12,0.0,0.14,1.98,52.37,121.03,474.6
1988,5,15,0.0,41.67,26.77,34.22,371.36,422.19,3.21,0.7,3.29,14.89,8.24,3.92,0.1,0.0,0.15,1.98,52.36,121.03,474.58
1988,5,16,0.0,41.85,26.53,34.19,379.88,421.59,3.96,0.61,4.01,16.47,8.4,3.98,0.08,0.0,0.14,1.98,52.36,121.03,474.56
1988,5,17,0.0,41.85,26.59,34.22,379.13,420.17,4.76,1.65,5.04,17.01,8.93,3.98,0.07,0.0,0.14,1.98,52.35,121.03,474.53
1988,5,18,0.0,41.36,26.21,33.78,384.23,417.17,4.34,2.47,4.99,26.52,8.26,4.1,0.07,0.0,0.13,1.98,52.33,121.03,474.5
1988,5,19,0.0,40.85,27.49,34.17,404.15,413.4,3.88,3.08,4.95,30.73,7.38,4.15,0.12,0.0,0.13,1.98,52.32,121.03,474.49
1988,5,20,0.0,40.39,27.93,34.16,419.71,406.16,2.87,1.15,3.09,31.77,6.86,4.07,0.13,0.18,0.13,2.03,52.31,121.03,474.48
1988,5,21,0.02,40.5,28.21,34.36,415.3,407.5,3.31,0.62,3.37,22.8,6.91,4.04,0.26,0.03,0.16,2.15,52.31,121.03,474.45
1988,5,22,0.02,41.37,28.06,34.71,394.09,414.0,4.35,0.9,4.44,16.76,8.23,4.02,0.23,0.0,0.15,2.06,52.3,121.02,474.41
1988,5,23,0.0,41.74,26.81,34.28,373.55,428.02,5.55,1.09,5.66,19.28,8.41,4.15,0.15,0.0,0.14,2.03,52.29,121.02,474.4
1988,5,24,0.0,40.62,26.65,33.64,377.68,427.6,4.58,1.0,4.69,19.71,8.06,4.07,0.1,0.0,0.14,2.0,52.27,121.02,474.37
1988,5,25,0.0,40.77,27.26,34.02,385.8,424.09,3.87,0.06,3.87,16.99,8.4,3.98,0.08,0.0,0.14,1.98,52.27,121.02,474.35
1988,5,26,0.0,41.93,27.14,34.53,388.57,423.08,5.02,1.08,5.13,17.74,8.9,3.97,0.07,0.0,0.14,1.98,52.26,121.03,474.33
1988,5,27,0.0,42.29,27.6,34.94,385.89,425.43,5.42,0.85,5.49,18.81,9.03,4.11,0.07,0.0,0.14,1.98,52.25,121.02,474.32
1988,5,28,0.0,42.47,27.75,35.11,387.37,427.15,5.49,1.13,5.61,19.6,8.9,4.17,0.07,0.0,0.14,1.98,52.24,121.02,474.28
1988,5,29,0.0,42.31,28.03,35.17,393.23,425.27,5.87,1.61,6.09,24.89,8.36,4.19,0.16,0.0,0.13,1.98,52.23,121.02,474.26
1988,5,30,0.0,41.27,27.85,34.56,392.23,424.75,4.35,3.02,5.3,32.07,8.05,4.25,0.14,0.0,0.13,1.98,52.21,121.02,474.23
1988,5,31,0.0,41.03,27.4,34.22,395.28,426.2,5.01,3.07,5.88,37.98,7.85,4.26,0.16,0.0,0.12,1.99,52.2,121.02,474.2
1988,6,1,0.0,39.54,27.3,33.42,398.94,414.69,4.51,2.91,5.37,38.93,7.31,4.15,0.1,0.0,0.12,1.99,52.19,121.02,474.17
1988,6,2,0.0,39.59,27.7,33.65,401.98,419.21,3.44,3.13,4.65,30.76,7.5,4.28,0.08,0.0,0.13,1.98,52.18,121.02,474.13
1988,6,3,0.68,40.56,27.85,34.2,412.8,417.51,4.3,3.14,5.32,33.73,7.71,4.15,0.07,0.0,0.13,1.98,52.17,121.01,474.11
1988,6,4,0.0,40.85,27.65,34.25,406.85,418.95,4.69,3.98,6.15,33.97,7.81,4.17,0.06,0.0,0.13,1.98,52.16,121.01,474.08
1988,6,5,0.0,39.66,27.51,33.58,405.99,419.02,4.41,3.99,5.95,37.54,7.47,4.13,0.24,0.0,0.12,1.99,52.15,121.01,474.07
1988,6,6,7.84,39.3,24.07,31.68,411.65,403.61,3.25,3.66,4.89,32.07,6.99,4.15,0.27,0.02,0.13,1.99,52.14,121.01,474.04
1988,6,7,0.0,38.42,25.95,32.18,420.45,409.37,2.06,1.27,2.42,29.03,5.76,3.87,1.84,0.09,0.13,2.01,52.13,121.01,474.0
1988,6,8,0.0,39.98,25.95,32.96,424.13,390.26,1.45,0.78,1.65,23.47,5.13,3.53,1.1,0.06,0.15,2.0,52.13,121.01,473.99
1988,6,9,0.02,42.34,29.56,35.95,410.83,414.48,1.02,0.11,1.03,18.14,7.66,3.72,0.83,0.03,0.15,1.97,52.12,121.01,473.97
1988,6,10,0.0,43.28,29.76,36.52,416.88,417.02,1.06,1.53,1.86,22.6,5.98,3.54,0.54,0.01,0.15,1.99,52.11,121.01,473.96
1988,6,11,0.0,41.96,29.07,35.52,431.59,385.63,2.3,0.27,2.32,20.3,6.08,3.4,0.38,0.22,0.15,2.06,52.1,121.01,473.95
1988,6,12,0.7,42.36,28.9,35.63,427.73,392.67,3.16,1.3,3.42,23.45,6.93,3.71,0.82,0.08,0.15,2.09,52.09,121.01,473.94
1988,6,13,1.85,42.97,27.77,35.37,421.38,406.37,5.12,3.29,6.09,40.91,7.29,3.98,1.38,0.26,0.13,2.03,52.09,121.01,473.91
1988,6,14,9.54,39.83,24.62,32.22,412.82,409.87,4.58,3.43,5.72,37.13,6.19,3.45,0.88,0.0,0.12,2.0,52.07,121.01,473.87
1988,6,15,0.68,37.31,26.19,31.75,412.84,415.02,3.67,3.8,5.28,39.48,5.71,3.44,2.24,0.04,0.13,1.99,52.06,121.01,473.84
1988,6,16,7.9,37.01,24.11,30.56,423.87,361.87,2.92,2.82,4.06,47.32,5.01,3.29,1.98,0.8,0.12,2.09,52.05,121.0,473.81
1988,6,17,0.04,35.12,25.29,30.2,422.83,359.8,3.62,3.74,5.2,45.19,6.36,3.97,2.05,0.81,0.13,2.22,52.04,121.0,473.76
1988,6,18,0.01,36.82,25.69,31.26,422.47,347.47,2.87,2.95,4.12,45.56,5.74,3.64,1.45,0.5,0.14,2.19,52.02,121.0,473.72
1988,6,19,0.0,37.13,26.75,31.94,421.51,388.31,4.27,3.65,5.62,45.95,6.18,3.81,1.23,0.28,0.14,2.15,52.01,121.0,473.7
1988,6,20,0.36,37.43,26.71,32.07,419.52,402.13,3.92,3.65,5.36,38.6,6.28,3.8,0.96,0.0,0.13,2.07,52.0,121.0,473.68
1988,6,21,0.0,37.68,27.0,32.34,417.4,398.09,4.05,3.74,5.51,36.39,6.69,3.93,1.09,0.01,0.13,2.03,51.99,120.99,473.65
1988,6,22,0.01,38.3,26.59,32.44,421.33,360.14,3.81,3.56,5.21,42.59,6.62,3.66,1.06,0.04,0.12,2.01,51.98,120.99,473.61
1988,6,23,0.0,37.56,26.33,31.94,429.35,347.4,3.46,3.89,5.21,46.09,6.91,3.88,1.2,0.08,0.12,2.0,51.97,120.99,473.58
1988,6,24,0.0,37.5,27.06,32.28,430.46,341.07,3.74,4.3,5.7,46.41,6.17,3.54,1.14,0.2,0.12,2.0,51.96,120.99,473.55
1988,6,25,0.0,37.17,26.89,32.03,429.21,361.82,2.71,4.12,4.93,47.7,5.86,3.44,1.34,0.17,0.12,2.0,51.94,120.99,473.51
1988,6,26,0.02,37.66,27.03,32.34,422.58,344.61,2.31,4.03,4.65,50.44,2.88,1.85,1.01,0.81,0.12,2.01,51.93,120.98,473.46
1988,6,27,1.19,37.22,26.57,31.9,423.18,353.3,2.69,3.72,4.59,47.66,3.26,1.77,0.82,0.67,0.13,2.01,51.92,120.98,473.44
1988,6,28,0.72,36.42,26.63,31.52,429.26,352.76,3.14,3.68,4.84,43.11,3.15,1.76,1.4,0.01,0.12,1.99,51.91,120.98,473.43
1988,6,29,13.96,34.03,24.27,29.15,429.35,191.83,1.75,2.91,3.4,58.6,2.24,1.72,1.44,0.89,0.12,2.35,51.89,120.98,473.35
1988,6,30,15.81,30.75,23.63,27.19,428.92,75.28,2.57,1.52,2.99,89.81,0.74,0.62,0.55,1.58,0.11,15.72,51.9,120.98,473.34
1988,7,1,5.57,29.39,24.0,26.7,430.59,293.39,3.19,1.13,3.38,67.52,1.96,1.57,1.32,2.12,1.52,19.52,52.01,120.98,473.31
1988,7,2,3.83,32.72,24.65,28.68,429.67,361.33,4.05,2.59,4.81,58.71,3.95,3.14,2.61,1.34,2.44,17.81,52.05,120.98,473.26
1988,7,3,0.12,34.13,26.08,30.1,432.12,364.13,4.44,3.0,5.36,51.6,4.15,3.3,2.77,0.24,2.82,15.51,52.05,120.98,473.24
1988,7,4,1.58,34.56,25.2,29.88,441.84,280.81,3.96,3.54,5.31,63.14,3.23,2.69,2.26,0.66,1.94,13.77,52.03,120.97,473.19
1988,7,5,1.07,33.34,25.26,29.3,439.09,324.79,5.05,4.27,6.61,70.03,3.61,2.9,2.42,1.74,1.58,13.26,52.02,120.97,473.14
1988,7,6,5.73,32.08,24.14,28.11,433.59,334.63,5.82,4.92,7.62,64.96,3.52,2.67,2.18,1.01,1.42,12.6,52.0,120.97,473.1
1988,7,7,4.31,31.25,23.9,27.58,433.59,347.36,4.58,4.38,6.34,59.77,3.83,2.89,2.3,1.02,1.47,11.48,51.98,120.97,473.07
1988,7,8,3.92,32.06,25.29,28.68,425.84,360.92,3.87,3.03,4.92,61.3,4.18,3.29,2.71,1.05,1.31,10.92,51.97,120.97,473.04
1988,7,9,0.11,34.03,26.08,30.06,430.29,339.97,3.29,2.67,4.24,61.09,3.89,3.24,2.73,0.62,1.25,9.87,51.95,120.96,472.99
1988,7,10,2.43,34.98,26.08,30.53,436.6,353.73,3.1,2.44,3.95,53.69,2.96,2.41,2.05,1.51,1.17,9.59,51.94,120.96,472.94
1988,7,11,1.51,34.25,25.64,29.94,441.74,304.84,4.21,1.42,4.44,52.21,1.88,1.65,1.42,0.63,1.03,8.92,51.93,120.96,472.9
1988,7,12,13.27,33.04,25.26,29.15,438.56,306.79,4.47,2.6,5.17,58.44,2.83,2.29,1.97,0.83,0.92,8.82,51.91,120.96,472.88
1988,7,13,11.02,33.22,25.15,29.18,433.96,259.73,4.16,3.2,5.25,86.62,2.29,1.84,1.61,2.69,0.49,13.19,51.9,120.96,472.85
1988,7,14,9.26,32.26,23.29,27.78,434.11,222.83,2.38,3.25,4.03,88.33,0.61,0.52,0.48,2.26,0.78,23.33,51.93,120.96,472.82
1988,7,15,2.52,29.48,24.07,26.78,435.92,175.6,2.44,2.66,3.61,91.5,1.24,1.22,1.07,2.14,0.87,39.28,59.0,120.96,472.8
1988,7,16,3.88,29.97,24.14,27.06,434.02,331.0,0.71,2.45,2.55,88.99,2.01,1.89,1.64,2.18,2.01,39.06,62.81,120.99,472.77
1988,7,17,4.67,31.34,24.53,27.94,433.53,351.94,-0.08,2.66,2.66,84.49,2.24,2.16,1.87,1.63,3.0,35.72,64.61,121.03,472.75
