year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1989,6,10,2.04,36.85,24.21,30.53,423.18,346.28,1.19,2.14,2.45,59.82,5.73,4.35,2.49,1.01,0.39,5.63,68.28,147.84,531.51
1989,6,11,0.01,35.54,25.4,30.47,426.8,323.68,1.99,0.68,2.1,62.36,5.52,4.19,2.47,2.92,0.38,6.42,68.26,147.83,531.51
1989,6,12,0.01,36.33,25.34,30.84,426.44,360.69,3.89,1.01,4.02,66.89,5.73,4.08,3.37,1.86,0.49,7.05,68.25,147.83,531.51
1989,6,13,13.92,36.23,24.08,30.15,430.44,266.17,4.72,1.06,4.84,66.05,5.07,3.33,2.59,0.48,0.37,6.89,68.24,147.83,531.51
1989,6,14,2.43,33.73,24.51,29.12,420.21,346.19,5.63,2.84,6.31,57.61,6.21,3.9,2.8,0.09,0.4,6.49,68.22,147.82,531.51
1989,6,15,3.91,35.32,24.28,29.8,417.38,383.0,4.69,3.94,6.13,67.95,4.98,3.47,2.41,1.84,0.38,6.93,68.21,147.82,531.5
1989,6,16,5.3,34.38,23.28,28.83,428.77,333.83,4.68,3.71,5.97,71.94,3.45,2.33,1.63,2.12,0.39,8.19,68.19,147.82,531.5
1989,6,17,5.11,31.51,23.53,27.52,413.56,378.14,5.36,1.39,5.54,52.7,5.81,3.89,2.43,1.57,0.9,10.14,68.18,147.82,531.5
1989,6,18,0.73,33.47,24.82,29.14,414.46,389.55,5.14,1.84,5.46,48.41,5.98,3.98,1.97,0.38,1.02,9.3,68.16,147.82,531.5
1989,6,19,0.67,34.58,24.66,29.62,413.17,382.05,4.04,2.05,4.53,50.57,5.98,4.06,1.99,0.93,0.77,8.49,68.15,147.82,531.5
1989,6,20,0.0,34.34,24.2,29.27,416.07,350.55,3.17,0.52,3.21,55.81,5.4,3.62,1.3,1.82,0.57,8.52,68.13,147.81,531.5
1989,6,21,0.28,34.18,24.16,29.17,413.78,351.37,2.74,-1.41,3.08,61.69,5.13,3.81,2.02,1.61,0.59,8.76,68.12,147.81,531.49
1989,6,22,12.25,34.62,24.79,29.7,425.49,339.73,4.28,0.43,4.3,58.24,4.1,3.05,2.07,0.6,0.63,9.08,68.1,147.8,531.49
1989,6,23,5.71,35.42,24.25,29.84,423.37,361.23,4.96,0.18,4.96,53.08,4.46,3.33,2.5,0.21,0.77,8.64,68.09,147.8,531.49
1989,6,24,8.43,35.53,24.59,30.06,423.04,322.71,5.27,0.84,5.34,56.76,4.99,3.42,2.5,1.51,0.54,8.48,68.08,147.8,531.49
1989,6,25,0.1,35.6,24.2,29.9,418.69,339.69,4.75,1.47,4.97,54.26,5.53,3.61,2.24,0.06,0.63,8.24,68.07,147.8,531.48
1989,6,26,0.0,35.1,24.45,29.78,420.9,272.67,4.34,1.21,4.51,50.43,5.75,3.63,2.46,0.27,0.53,7.6,68.05,147.79,531.47
1989,6,27,0.12,34.17,23.98,29.08,430.15,299.61,5.14,0.84,5.21,48.29,4.51,2.97,2.34,0.02,0.5,7.1,68.04,147.78,531.46
1989,6,28,14.57,33.47,23.21,28.34,433.43,307.41,5.21,-0.89,5.29,68.59,3.91,2.99,2.55,0.89,0.49,9.41,68.03,147.78,531.46
1989,6,29,22.14,34.02,24.27,29.15,435.21,235.17,4.99,0.5,5.01,73.22,3.13,2.47,2.11,1.17,1.03,14.37,68.02,147.78,531.46
1989,6,30,19.31,32.29,22.91,27.6,436.57,281.54,5.04,0.96,5.13,76.63,2.57,1.96,1.68,1.01,1.08,15.9,68.01,147.78,531.45
1989,7,1,23.47,30.87,22.7,26.78,434.33,249.7,5.47,1.77,5.75,70.69,2.38,1.81,1.55,0.79,1.53,17.96,68.0,147.77,531.45
1989,7,2,1.87,30.15,23.52,26.84,428.83,318.88,5.52,2.7,6.14,76.1,2.26,1.8,1.54,1.86,1.38,19.18,67.99,147.77,531.44
1989,7,3,48.41,28.68,22.09,25.38,421.26,319.44,5.81,2.42,6.29,80.1,1.08,0.9,0.78,2.18,1.33,18.77,67.97,147.77,531.44
1989,7,4,3.71,30.36,22.92,26.64,415.33,362.39,4.95,2.07,5.37,61.89,4.3,3.51,3.02,0.07,2.0,16.66,67.96,147.77,531.44
1989,7,5,0.16,32.0,23.45,27.72,415.2,330.04,3.94,1.29,4.15,56.92,4.57,3.47,2.94,1.26,1.65,15.04,67.94,147.76,531.44
1989,7,6,0.0,32.35,24.02,28.18,418.89,360.13,4.06,0.49,4.09,58.96,3.5,2.77,2.4,1.45,1.33,13.63,67.94,147.76,531.44
1989,7,7,22.62,32.02,23.84,27.93,431.53,204.36,4.1,1.11,4.25,76.13,1.31,1.05,0.91,1.48,0.59,13.51,67.92,147.76,531.44
1989,7,8,3.86,29.74,22.55,26.14,434.04,142.53,3.47,0.73,3.55,79.28,1.1,1.06,0.92,1.49,0.4,13.74,67.92,147.76,531.43
1989,7,9,0.9,31.35,23.76,27.56,428.12,171.23,3.38,0.21,3.39,89.39,3.05,2.77,2.41,0.98,0.33,15.02,67.91,147.76,531.43
1989,7,10,0.0,30.78,23.53,27.16,424.97,263.06,4.04,0.7,4.1,77.77,4.28,3.64,3.15,0.9,0.86,15.8,67.9,147.75,531.43
1989,7,11,0.0,32.23,23.68,27.96,425.75,295.41,5.08,2.12,5.5,53.53,4.73,3.64,3.12,0.0,1.66,14.22,67.89,147.75,531.42
1989,7,12,0.0,32.22,23.54,27.88,409.55,383.4,6.03,1.9,6.32,49.55,4.64,3.45,2.96,0.03,1.52,12.66,67.87,147.74,531.41
1989,7,13,0.7,32.06,23.57,27.82,422.1,376.08,5.94,2.11,6.3,55.64,4.7,3.6,3.06,0.49,1.24,11.56,67.86,147.74,531.4
1989,7,14,4.58,32.41,23.14,27.78,424.4,360.66,5.47,1.76,5.75,62.51,4.26,3.52,3.02,0.94,1.03,11.01,67.85,147.74,531.4
1989,7,15,1.3,31.59,23.42,27.51,425.97,336.25,5.21,1.01,5.31,59.7,3.85,3.15,2.73,0.32,1.05,11.05,67.84,147.74,531.4
1989,7,16,0.0,31.89,23.95,27.92,435.65,306.62,2.34,-1.2,2.63,64.43,3.23,2.73,2.42,1.49,0.82,11.55,67.83,147.74,531.4
1989,7,17,17.13,32.11,23.98,28.04,430.36,340.22,-0.75,-0.03,0.75,66.45,3.47,3.18,2.82,1.09,1.07,14.38,67.82,147.73,531.4
1989,7,18,7.04,34.21,24.03,29.12,430.39,384.52,1.95,3.14,3.7,65.43,4.5,3.98,3.54,1.54,1.71,14.23,67.81,147.73,531.39
1989,7,19,0.02,33.88,24.53,29.2,432.32,329.44,5.54,2.28,5.99,65.45,3.69,3.03,2.68,2.24,1.2,14.27,67.8,147.73,531.39
1989,7,20,5.32,32.52,24.4,28.46,437.29,298.32,6.11,0.97,6.19,61.42,2.7,2.13,1.91,0.53,1.25,13.64,67.79,147.73,531.39
1989,7,21,0.01,31.85,24.06,27.96,430.65,193.65,4.82,0.36,4.83,72.61,2.07,1.69,1.53,0.63,0.87,13.3,67.78,147.72,531.38
1989,7,22,19.22,29.36,23.2,26.28,438.6,205.82,3.97,-0.8,4.05,63.51,2.52,2.22,2.01,0.66,0.95,13.75,67.78,147.72,531.38
1989,7,23,15.76,31.81,24.13,27.97,435.58,302.99,-1.74,-2.5,3.05,66.56,3.26,2.71,2.46,4.26,1.13,17.84,67.76,147.71,531.38
1989,7,24,5.43,33.45,25.36,29.4,433.21,316.35,-7.18,1.87,7.42,86.15,2.73,2.15,1.96,2.15,1.41,19.43,67.76,147.71,531.38
1989,7,25,17.25,30.23,23.1,26.66,434.06,102.16,-0.03,7.38,7.38,83.4,2.07,1.48,1.36,1.68,0.64,20.4,67.75,147.7,531.37
1989,7,26,5.73,28.58,22.97,25.78,420.69,350.95,4.64,4.52,6.48,77.3,3.02,2.04,1.87,1.02,1.75,19.64,67.74,147.7,531.36
1989,7,27,9.04,29.97,22.76,26.36,416.93,299.69,6.09,2.59,6.62,72.24,3.96,3.31,3.04,0.21,1.62,17.96,67.73,147.69,531.36
1989,7,28,1.02,30.14,23.47,26.8,421.5,256.15,5.56,3.16,6.4,70.28,3.48,2.61,2.41,0.19,1.46,16.61,67.72,147.69,531.36
1989,7,29,0.12,29.6,23.12,26.36,415.55,297.06,6.09,4.33,7.47,85.5,3.37,2.65,2.45,2.33,0.84,16.5,67.71,147.68,531.36
1989,7,30,0.88,28.7,23.08,25.89,425.44,172.31,6.56,4.37,7.88,79.31,2.57,1.75,1.63,0.85,0.71,16.09,67.7,147.68,531.35
1989,7,31,0.09,28.6,23.07,25.84,415.99,299.05,7.26,3.41,8.02,77.85,2.47,1.6,1.49,0.63,0.91,15.35,67.7,147.68,531.35
1989,8,1,0.14,28.28,23.03,25.66,418.06,259.37,6.41,2.84,7.01,71.31,3.57,2.61,2.43,0.64,0.96,14.59,67.68,147.68,531.35
1989,8,2,0.04,29.76,22.9,26.33,415.38,261.94,4.84,2.01,5.24,69.8,3.43,2.62,2.45,0.64,0.88,13.88,67.67,147.67,531.35
1989,8,3,2.4,29.81,22.6,26.2,420.42,296.39,4.39,0.82,4.47,65.12,3.77,2.96,2.77,1.03,0.77,13.32,67.66,147.67,531.35
1989,8,4,1.43,30.88,22.69,26.78,421.88,263.88,4.34,1.21,4.51,59.41,3.14,2.45,2.28,0.89,0.85,12.66,67.65,147.67,531.34
1989,8,5,2.25,31.43,22.33,26.88,411.59,305.19,4.16,1.0,4.28,59.54,3.47,2.65,2.44,0.57,0.84,11.78,67.65,147.67,531.34
1989,8,6,0.05,31.51,22.87,27.19,428.02,275.17,5.43,-0.18,5.43,62.51,2.78,2.1,2.0,0.76,0.79,11.33,67.64,147.66,531.34
1989,8,7,26.76,29.11,22.78,25.94,426.17,135.3,6.22,1.2,6.33,72.0,1.58,1.15,1.11,0.63,0.38,11.42,67.63,147.65,531.34
1989,8,8,16.41,27.41,22.02,24.72,426.31,138.14,5.41,0.92,5.49,79.65,1.31,1.15,1.11,1.26,0.44,15.01,67.62,147.65,531.34
1989,8,9,30.59,27.0,21.9,24.45,429.08,188.3,5.05,1.13,5.17,74.52,0.61,0.58,0.57,1.23,0.63,15.94,67.62,147.65,531.33
1989,8,10,20.08,27.38,22.2,24.79,426.51,170.48,5.32,1.51,5.53,83.17,1.31,1.07,1.03,0.87,0.41,16.97,67.61,147.66,531.33
1989,8,11,5.6,27.43,22.09,24.76,425.72,210.63,5.3,1.99,5.66,81.67,0.49,0.43,0.42,1.46,0.48,18.79,67.62,147.66,531.33
1989,8,12,2.42,27.42,22.38,24.9,422.3,61.33,5.05,1.29,5.21,87.87,1.25,1.07,1.04,1.32,0.21,21.76,67.81,147.65,531.33
1989,8,13,1.11,28.15,22.58,25.36,423.63,155.41,4.94,1.5,5.16,86.32,1.85,1.57,1.52,1.25,0.65,24.69,68.31,147.65,531.33
1989,8,14,11.92,28.67,22.39,25.53,427.08,87.47,3.83,1.31,4.05,83.98,0.57,0.52,0.51,1.37,0.59,28.08,69.33,147.66,531.33
1989,8,15,9.74,27.91,22.25,25.08,423.76,169.48,3.33,1.28,3.57,87.26,0.38,0.33,0.33,1.32,0.8,30.7,70.28,147.66,531.33
1989,8,16,6.62,27.47,22.09,24.78,426.36,154.28,3.4,0.46,3.43,90.22,0.63,0.59,0.58,1.78,0.59,33.44,70.56,147.67,531.33
1989,8,17,6.16,29.06,22.76,25.91,424.51,248.95,2.0,0.06,2.0,88.77,2.64,2.27,2.22,1.5,1.67,33.98,70.84,147.67,531.32
1989,8,18,2.27,29.82,23.34,26.58,428.4,264.21,2.89,-1.45,3.23,89.5,2.71,2.48,2.43,2.13,1.28,37.07,71.17,147.68,531.32
1989,8,19,32.26,31.64,23.73,27.68,430.49,274.76,4.17,-0.05,4.17,93.3,2.3,2.08,2.05,2.89,1.04,44.24,73.81,147.7,531.32
1989,8,20,25.98,30.76,23.37,27.06,434.09,140.92,4.92,2.66,5.59,93.54,0.99,1.16,1.14,1.6,0.95,44.99,79.67,147.77,531.32
1989,8,21,5.51,29.44,23.26,26.35,425.03,295.39,5.06,1.47,5.27,87.41,1.23,1.19,1.18,2.13,2.05,44.2,81.86,147.81,531.32
1989,8,22,18.65,29.03,22.92,25.98,429.54,186.93,4.15,0.02,4.15,89.58,2.31,1.9,1.88,1.33,1.39,44.28,84.51,147.88,531.32
1989,8,23,5.07,27.85,22.62,25.24,430.37,90.43,3.83,0.44,3.86,89.33,0.77,0.77,0.77,1.35,0.9,44.73,87.19,148.01,531.32
1989,8,24,28.67,29.04,23.17,26.1,429.31,137.7,4.49,-1.08,4.62,93.44,0.51,0.51,0.51,1.51,0.53,45.01,89.59,148.14,531.32
1989,8,25,13.5,28.67,23.0,25.84,429.07,110.6,3.78,0.05,3.78,93.68,0.76,0.71,0.7,1.39,0.74,44.06,91.08,148.22,531.32
1989,8,26,3.15,28.26,22.77,25.52,432.22,118.42,3.81,0.94,3.92,94.97,0.92,0.87,0.87,1.3,0.62,44.75,92.35,148.33,531.31
1989,8,27,11.73,28.45,22.45,25.45,423.86,147.19,4.17,2.25,4.74,92.15,0.84,0.67,0.67,2.25,1.09,44.71,96.16,148.48,531.31
1989,8,28,4.58,28.45,22.15,25.3,420.13,176.96,4.0,2.08,4.51,88.4,1.53,1.32,1.32,1.74,1.11,43.54,97.36,148.65,531.31
1989,8,29,7.55,29.72,22.98,26.35,415.09,311.82,4.11,0.14,4.11,78.05,2.69,2.43,2.41,1.19,2.73,40.85,97.6,148.8,531.3
1989,8,30,21.62,30.82,22.47,26.64,418.61,259.33,3.79,-1.3,4.01,88.12,2.46,2.17,2.15,1.28,2.31,40.18,97.3,148.95,531.3
1989,8,31,26.59,30.92,22.63,26.78,421.65,287.56,4.65,-1.52,4.89,85.78,2.76,2.38,2.37,1.26,1.81,39.65,97.01,149.07,531.29
1989,9,1,31.59,29.9,22.42,26.16,417.73,131.17,5.38,0.6,5.41,86.41,1.68,1.3,1.29,0.92,1.44,39.95,96.98,149.2,531.29
1989,9,2,22.2,27.22,21.83,24.52,413.13,233.18,4.24,0.24,4.25,81.14,3.05,2.41,2.4,0.14,3.23,37.67,96.69,149.31,531.28
1989,9,3,0.0,29.81,21.73,25.77,403.57,266.03,3.6,-0.55,3.64,75.47,3.45,2.82,2.8,0.12,3.46,34.29,96.15,149.4,531.27
1989,9,4,0.0,30.71,22.01,26.36,387.91,343.12,4.44,1.38,4.65,67.26,3.45,2.82,2.81,0.01,3.97,30.77,95.6,149.5,531.27
1989,9,5,1.29,30.82,21.63,26.22,390.48,321.55,4.12,2.87,5.02,71.76,3.66,3.06,3.04,0.89,3.04,28.05,95.09,149.58,531.27
1989,9,6,0.0,30.2,21.59,25.9,401.39,332.94,3.97,2.2,4.54,69.82,3.53,2.85,2.78,1.34,2.74,25.8,94.64,149.66,531.27
1989,9,7,0.0,31.27,21.52,26.4,399.15,300.68,3.85,0.99,3.98,65.95,3.32,2.67,2.56,0.85,2.53,23.81,94.2,149.71,531.27
1989,9,8,0.0,31.58,21.61,26.6,402.31,272.99,2.81,-0.48,2.85,69.84,3.56,2.95,2.79,0.03,2.27,21.85,93.75,149.77,531.27
1989,9,9,1.3,32.16,21.87,27.02,403.48,325.25,3.25,-0.33,3.27,65.75,3.85,3.23,2.99,0.05,2.31,19.87,93.35,149.84,531.26
1989,9,10,0.12,32.39,22.38,27.38,409.21,319.03,3.7,-0.23,3.71,66.76,3.65,2.91,2.64,0.48,1.87,18.11,92.96,149.9,531.26
1989,9,11,2.69,32.53,22.26,27.4,403.31,329.69,3.66,-0.56,3.7,62.55,4.2,3.49,3.12,0.05,2.03,16.41,92.59,149.95,531.26
1989,9,12,0.0,32.79,22.38,27.58,398.78,288.56,3.57,0.55,3.61,60.24,4.25,3.52,3.08,0.04,1.62,14.94,92.21,149.99,531.26
1989,9,13,0.0,32.57,22.22,27.4,396.71,340.46,3.0,0.17,3.0,57.0,4.35,3.65,3.14,0.01,1.77,13.52,91.86,150.04,531.26
1989,9,14,0.0,32.8,22.23,27.52,393.15,342.98,3.04,0.29,3.05,53.44,4.08,3.37,2.86,0.05,1.63,12.19,91.55,150.07,531.26
1989,9,15,0.26,33.36,22.09,27.72,398.11,341.35,3.01,-0.91,3.14,50.2,4.33,3.58,3.0,0.08,1.48,11.02,91.25,150.12,531.25
1989,9,16,0.0,33.62,22.35,27.98,402.93,338.85,3.22,-0.53,3.26,49.69,4.74,3.8,3.14,0.07,1.33,10.0,90.96,150.17,531.25
1989,9,17,0.0,34.82,22.67,28.74,412.3,325.59,2.82,-0.37,2.84,55.44,4.88,3.83,3.12,0.35,1.11,9.33,90.66,150.19,531.24
1989,9,18,0.0,35.09,23.05,29.07,413.52,315.22,2.53,-1.13,2.77,53.62,4.19,3.1,2.49,0.28,1.04,8.86,90.38,150.22,531.24
1989,9,19,0.0,34.73,23.61,29.17,415.94,291.19,2.24,-1.13,2.51,52.01,4.48,3.56,2.87,0.17,0.97,8.38,90.1,150.25,531.24
1989,9,20,0.58,34.33,23.21,28.77,426.6,284.59,-0.6,-1.41,1.53,64.71,4.41,3.51,2.96,2.2,0.84,8.55,89.82,150.28,531.24
1989,9,21,23.27,34.1,22.61,28.36,430.75,311.91,-0.52,0.96,1.09,59.54,3.61,3.12,3.06,0.63,1.01,8.86,89.6,150.31,531.23
1989,9,22,2.42,34.93,22.06,28.49,430.9,167.63,1.37,1.09,1.75,74.52,3.8,3.28,3.22,2.36,0.64,10.22,89.34,150.36,531.22
1989,9,23,16.68,33.61,22.32,27.96,424.74,199.46,1.45,-0.59,1.57,82.45,3.45,2.99,2.97,2.35,0.52,11.78,89.09,150.37,531.22
1989,9,24,1.13,33.64,22.27,27.96,420.56,202.74,2.19,-1.09,2.45,81.94,3.48,3.0,2.98,2.09,0.59,13.79,88.89,150.4,531.22
1989,9,25,3.64,32.84,22.38,27.61,415.66,219.4,2.72,-0.96,2.88,77.72,3.52,3.03,3.0,2.71,0.83,16.04,88.65,150.42,531.22
1989,9,26,0.04,32.77,22.36,27.56,407.66,285.12,2.09,-1.8,2.76,68.68,3.66,3.17,3.12,2.29,1.36,16.03,88.35,150.44,531.22
1989,9,27,0.0,33.45,21.57,27.51,405.32,317.66,2.55,-1.83,3.14,66.84,3.51,2.77,2.7,0.14,1.65,14.78,88.07,150.45,531.22
1989,9,28,0.0,34.0,21.25,27.62,398.39,321.72,2.09,-1.8,2.76,54.53,3.54,2.84,2.75,0.0,1.76,13.3,87.82,150.47,531.22
1989,9,29,0.0,33.75,21.64,27.7,404.38,314.06,2.36,-1.19,2.64,46.6,4.19,3.03,2.86,0.0,1.47,12.14,87.57,150.49,531.21
1989,9,30,0.0,34.16,21.79,27.98,400.09,294.36,1.69,-0.88,1.91,51.01,3.99,2.81,2.59,0.04,1.31,11.13,87.31,150.5,531.21
1989,10,1,0.26,34.6,21.68,28.14,391.5,317.65,2.29,-1.11,2.54,49.26,4.71,3.25,2.94,0.01,1.2,10.2,87.07,150.5,531.21
1989,10,2,0.0,34.79,20.64,27.72,387.95,315.34,1.66,-1.06,1.97,45.51,4.64,3.25,2.87,0.0,1.08,9.32,86.85,150.54,531.21
1989,10,3,0.0,35.08,20.33,27.7,389.8,310.19,1.92,-1.81,2.64,42.27,4.64,3.06,2.64,0.0,0.98,8.64,86.63,150.55,531.2
1989,10,4,0.0,35.37,20.23,27.8,384.55,314.77,0.27,-2.13,2.15,35.63,5.26,3.19,2.71,0.0,0.96,7.86,86.44,150.57,531.2
1989,10,5,0.0,35.81,20.02,27.92,390.57,314.95,0.14,-1.72,1.73,32.2,5.26,3.25,2.71,0.01,0.9,7.11,86.26,150.59,531.2
1989,10,6,0.0,36.02,19.9,27.96,386.16,315.65,-0.37,-1.39,1.44,38.41,5.21,3.17,2.61,0.01,0.72,6.47,86.1,150.62,531.2
1989,10,7,0.0,36.23,20.76,28.49,390.35,255.89,0.19,-1.69,1.7,43.58,5.74,3.04,2.46,0.01,0.71,5.97,85.92,150.63,531.18
1989,10,8,0.0,36.68,19.75,28.22,399.3,295.37,1.41,-1.55,2.1,27.22,5.96,3.18,2.54,0.01,0.64,5.53,85.73,150.63,531.18
1989,10,9,0.0,36.68,19.5,28.09,400.12,285.4,1.74,-0.29,1.76,27.84,5.95,3.1,2.45,0.02,0.55,5.14,85.55,150.64,531.18
1989,10,10,0.0,36.48,19.54,28.01,382.3,309.45,2.02,-0.4,2.06,30.56,5.95,3.08,2.42,0.02,0.52,4.76,85.39,150.66,531.18
1989,10,11,0.0,36.14,19.87,28.01,384.3,225.71,2.15,0.34,2.18,38.44,5.47,3.01,2.36,0.11,0.47,4.48,85.21,150.66,531.18
1989,10,12,0.0,35.21,18.89,27.05,380.91,276.24,1.51,-0.04,1.51,43.94,5.06,3.03,2.35,0.01,0.39,4.24,85.03,150.66,531.17
1989,10,13,0.0,33.98,18.88,26.43,395.98,214.52,0.02,-1.31,1.31,30.85,5.0,2.9,2.22,0.01,0.41,4.02,84.86,150.67,531.17
1989,10,14,0.0,35.41,19.3,27.35,386.52,301.82,1.25,-1.54,1.98,28.94,5.41,3.1,2.35,0.0,0.39,3.79,84.7,150.68,531.16
1989,10,15,0.0,35.18,20.4,27.79,383.29,296.32,-1.22,-1.09,1.64,24.72,5.21,2.92,2.18,0.01,0.35,3.59,84.53,150.69,531.16
1989,10,16,0.0,35.6,18.9,27.25,351.95,306.98,-1.01,-1.58,1.88,28.85,5.66,2.97,2.19,0.0,0.32,3.39,84.4,150.71,531.15
1989,10,17,0.0,35.2,17.11,26.16,344.55,306.33,-1.07,-0.87,1.38,25.24,5.86,2.9,2.2,0.0,0.31,3.21,84.26,150.73,531.15
1989,10,18,0.0,34.51,15.1,24.8,332.67,310.05,0.43,-0.45,0.62,31.43,5.39,2.86,2.18,0.0,0.3,3.05,84.12,150.73,531.15
1989,10,19,0.0,34.95,15.69,25.32,328.56,310.02,2.61,-1.15,2.85,22.02,5.55,2.9,2.22,0.0,0.29,2.93,83.95,150.73,531.15
1989,10,20,0.0,34.58,16.57,25.58,335.59,305.29,1.57,-1.18,1.96,33.16,5.3,2.88,2.2,0.0,0.27,2.83,83.8,150.74,531.15
1989,10,21,0.0,34.41,16.19,25.3,330.74,304.99,-2.25,-0.58,2.32,19.39,4.92,2.84,2.11,0.0,0.26,2.74,83.65,150.75,531.14
1989,10,22,0.0,34.65,16.93,25.79,323.14,304.94,-2.96,-1.88,3.51,16.09,5.71,2.81,2.06,0.0,0.26,2.69,83.48,150.75,531.14
1989,10,23,0.0,34.45,16.33,25.39,334.53,302.47,-3.0,-2.69,4.03,25.46,5.68,2.85,2.05,0.0,0.26,2.66,83.31,150.76,531.14
1989,10,24,0.0,33.35,16.26,24.8,342.28,295.51,-1.95,-0.84,2.12,31.7,5.22,2.83,2.01,0.0,0.24,2.65,83.13,150.76,531.14
1989,10,25,0.0,33.76,17.04,25.4,341.56,295.16,-1.5,-0.7,1.66,25.2,5.05,2.82,1.97,0.0,0.23,2.65,82.99,150.77,531.14
1989,10,26,0.0,34.37,16.72,25.54,338.55,293.59,-0.9,-1.04,1.38,24.53,4.85,2.75,1.88,0.0,0.22,2.65,82.84,150.78,531.14
1989,10,27,0.0,34.91,16.12,25.52,335.31,293.46,0.44,0.48,0.65,29.06,4.64,2.69,1.81,0.0,0.21,2.65,82.7,150.78,531.14
1989,10,28,0.0,35.14,16.12,25.63,332.28,294.06,0.71,-0.85,1.11,28.88,5.01,2.71,1.81,0.0,0.22,2.65,82.55,150.79,531.14
1989,10,29,0.0,34.9,16.84,25.87,330.57,290.81,-1.22,-0.75,1.43,23.06,4.23,2.44,1.6,0.0,0.21,2.65,82.4,150.79,531.14
1989,10,30,0.0,34.32,16.58,25.45,326.44,289.84,-2.5,-0.85,2.64,24.51,4.51,2.55,1.64,0.0,0.2,2.65,82.24,150.79,531.14
1989,10,31,0.0,33.94,16.55,25.24,329.43,287.57,-2.15,-0.78,2.29,26.13,4.53,2.54,1.61,0.0,0.2,2.65,82.08,150.8,531.13
1989,11,1,0.0,33.86,15.72,24.79,326.67,288.79,-0.92,-0.04,0.92,42.48,4.48,2.63,1.66,0.0,0.16,2.65,81.94,150.8,531.12
1989,11,2,0.0,34.05,15.47,24.76,326.63,288.02,-0.3,-0.0,0.3,32.15,4.07,2.58,1.61,0.0,0.18,2.65,81.8,150.8,531.12
1989,11,3,0.0,34.22,15.67,24.94,327.89,286.18,0.64,-0.19,0.67,24.39,4.57,2.61,1.6,0.0,0.2,2.65,81.66,150.81,531.12
1989,11,4,0.0,33.73,15.9,24.82,339.05,281.28,1.55,0.54,1.64,37.89,4.56,2.6,1.58,0.0,0.19,2.65,81.51,150.81,531.12
1989,11,5,0.0,33.39,16.23,24.81,346.89,275.19,1.18,-1.0,1.55,40.7,4.24,2.43,1.42,0.0,0.19,2.66,81.35,150.8,531.12
1989,11,6,0.0,33.01,16.0,24.5,349.09,268.07,-0.82,-1.14,1.4,37.37,3.93,2.3,1.32,0.0,0.18,2.65,81.19,150.81,531.12
1989,11,7,0.0,32.49,15.84,24.16,333.07,269.52,-3.15,-1.1,3.34,25.22,4.66,2.1,1.18,0.0,0.22,2.65,81.01,150.81,531.12
1989,11,8,0.0,31.86,15.47,23.66,327.67,276.73,-3.11,-1.35,3.39,20.02,5.36,2.46,1.36,0.0,0.21,2.65,80.83,150.81,531.12
1989,11,9,0.0,31.55,14.61,23.08,307.8,280.44,-2.11,-1.07,2.37,24.55,4.85,2.28,1.25,0.0,0.19,2.65,80.66,150.81,531.11
1989,11,10,0.0,31.2,13.56,22.38,313.45,278.94,-2.25,-0.79,2.38,25.36,4.71,2.33,1.43,0.0,0.17,2.65,80.5,150.82,531.1
1989,11,11,0.0,31.62,15.43,23.52,364.96,218.2,-1.6,0.65,1.73,30.67,5.04,2.43,1.32,0.02,0.19,2.66,80.34,150.82,531.09
1989,11,12,0.0,32.8,17.08,24.94,342.92,264.71,-2.27,0.25,2.28,30.79,4.27,2.0,1.05,0.0,0.17,2.65,80.2,150.82,531.09
1989,11,13,0.0,33.66,16.11,24.88,342.27,267.89,-1.92,-0.03,1.92,39.92,4.74,2.43,1.25,0.0,0.16,2.65,80.06,150.81,531.09
1989,11,14,0.0,33.8,16.46,25.13,350.47,264.28,0.24,0.49,0.55,35.27,4.18,2.32,1.16,0.0,0.17,2.65,79.93,150.81,531.09
1989,11,15,0.0,34.0,16.72,25.36,335.9,265.68,0.24,-1.3,1.32,25.15,3.99,2.3,1.13,0.0,0.17,2.65,79.79,150.81,531.09
1989,11,16,0.0,33.64,15.26,24.45,321.68,269.48,-0.99,-0.76,1.25,28.78,4.77,2.28,1.1,0.0,0.17,2.65,79.65,150.82,531.09
1989,11,17,0.0,32.83,14.88,23.86,324.5,267.61,-1.11,-1.02,1.51,31.05,4.58,2.26,1.1,0.0,0.15,2.65,79.51,150.81,531.08
1989,11,18,0.0,32.83,14.07,23.45,333.11,264.15,-1.16,0.28,1.19,35.66,4.37,2.31,1.09,0.0,0.15,2.65,79.39,150.81,531.08
1989,11,19,0.0,33.72,14.55,24.14,333.08,262.72,-0.73,-0.6,0.94,31.61,4.33,2.32,1.09,0.0,0.16,2.65,79.26,150.81,531.08
1989,11,20,0.0,33.62,15.29,24.46,331.65,261.94,-0.32,-1.11,1.16,29.31,3.85,2.27,1.03,0.0,0.16,2.65,79.14,150.82,531.08
